,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
train_loss,1.0365744849062513,0.9554036703554863,0.9021525532807536,0.8587236422504698,0.8287801044540369,0.8033397540975502,0.7809714783454491,0.7624146576744321,0.7469570812829062,0.7338866378515574,0.7223277102038367,0.7108430397419809,0.7022086937966922,0.6949203277361902,0.686180871622274,0.6813024903589829,0.6749951826864367,0.6672493109990656,0.6633036102931602,0.6576448295223546,0.6533173199684822,0.6487181014958089,0.6444195687154768,0.6402942540408493,0.6364810544177247,0.632529492351464,0.6272483311831573,0.6236136338836089,0.6187270634901143,0.6156891582839247,0.609620309448205,0.6061920374779373,0.6038615125573711,0.5984059867539882,0.5951527074364062,0.5902852395322106,0.5866372350713779,0.583087935666308,0.577732378502533,0.5751947158926037,0.56887507029941,0.5655976141119446,0.5612222287928349,0.5580361220491133,0.5540908930902423
train_acc,0.51145566,0.52467996,0.5300102,0.53833425,0.5405978,0.54440284,0.5497493,0.5527025,0.5584303,0.5623165,0.56728166,0.57429945,0.577423,0.5819095,0.5890571,0.59306496,0.5981681,0.6052508,0.6075711,0.6127716,0.6170391,0.6230752,0.6270587,0.63346803,0.63504195,0.6393662,0.6458242,0.6511464,0.65646046,0.6591053,0.66533613,0.66911685,0.67049605,0.6747879,0.67919326,0.6853511,0.68778497,0.690081,0.6971231,0.69884306,0.7031511,0.705796,0.71093154,0.71407944,0.7153045
valid_loss,0.7257927982625496,0.7088360985387179,0.6990223055149897,0.6914398352083188,0.6914354437355514,0.6837194983653417,0.684645842133796,0.6795444159252746,0.6845129940716282,0.6800683302175249,0.6828722007738376,0.6797347037125356,0.731516177560614,0.6741551799656822,0.6740558640030511,0.6737095954922551,0.6738617719026522,0.6722355236467794,0.6730455339174952,0.6780376142706287,0.6831870773771731,0.6738699532017796,0.6735234236863908,0.6713217922708067,0.6714276248879529,0.6710874688834079,0.674281825094047,0.6743605031416532,0.6710760392332551,0.6717776421715285,0.6741101315796686,0.673194531046041,0.674392068630928,0.6724782011467193,0.680761399457537,0.6727660169761664,0.6766744160099273,0.6756359188702227,0.6755233616982373,0.680492731957316,0.6784968223765853,0.6769115673474548,0.6819347196126289,0.6946514973130431,0.6833796222978331
valid_acc,0.5426408,0.555646,0.5611926,0.56318027,0.5647515,0.5674964,0.5681022,0.5738192,0.57221013,0.5760909,0.57317555,0.57603407,0.5430383,0.5807288,0.5805774,0.5841552,0.5797823,0.5865783,0.5809749,0.5824136,0.5776242,0.5859536,0.58224326,0.5880549,0.58548033,0.5853668,0.5819782,0.58847135,0.59148127,0.5888121,0.58400375,0.58739233,0.58540463,0.59034544,0.5777567,0.59076196,0.58778983,0.5870516,0.5890014,0.59015614,0.5889446,0.59059155,0.5868433,0.5850449,0.5893422
