,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
train_loss,1.0042560763745194,0.8949067279764789,0.8310936180452533,0.7852787718929147,0.7518250581416062,0.7301563457726029,0.7140483656224467,0.7011151561949666,0.6921801715004252,0.684960893086998,0.6781043684275941,0.6729443652470081,0.6677826898736897,0.6639318022386839,0.6597053276533361,0.6560197262769889,0.651412852631571,0.648174092987882,0.6441267429807681,0.6401473384177652,0.6361051023498966,0.6321574235957238,0.6294127904619152,0.625158111655141,0.6214469899250015,0.6175130009165105
train_acc,0.5168302,0.5292708,0.53409725,0.54129535,0.5466419,0.55263335,0.55867475,0.5662431,0.5703747,0.57696533,0.5832023,0.5893602,0.5962129,0.59954983,0.605146,0.6105383,0.61598057,0.61956716,0.62636995,0.6306638,0.63518655,0.6398341,0.6429213,0.648426,0.6516797,0.6563106
valid_loss,0.7054330449554093,0.6888091449718846,0.6798837544140244,0.6760305656997363,0.6740002550480134,0.6751830617384625,0.6786475043093865,0.6689558145833346,0.6688716262874083,0.6725309668992367,0.6672752935105604,0.6713281389042167,0.6679365089794145,0.6676657910574006,0.6665192991547212,0.6634734823196301,0.6675643652005129,0.6619934531805478,0.6657463752997972,0.6606926890786312,0.6631548722171491,0.659465391181482,0.6635610243426143,0.6615523480335758,0.6669514413981904,0.6605125013811927
valid_acc,0.5547358,0.565046,0.57247293,0.5752107,0.58075416,0.57433695,0.57747275,0.58665687,0.58545303,0.5787057,0.5891422,0.5872685,0.58655006,0.58721995,0.5943167,0.5954429,0.59477305,0.5976564,0.5966467,0.6005495,0.59500605,0.60203487,0.6010252,0.5984331,0.5918897,0.6038795
