,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
train_loss,0.9998764800965971,0.8885037357223264,0.8213135544250283,0.7765431691135599,0.7461728502010555,0.7260362477603175,0.7105054039260508,0.7007043021808762,0.6916401419226076,0.6864445923000488,0.6809872163180248,0.6758153592383879,0.6705825400431326,0.6672720014770599,0.6637908171483188,0.6596455299504252,0.6563812627479283,0.6522902251384489,0.6494287995173642,0.6456994454478042,0.6424037647864919,0.638309360356005,0.6346326177399424,0.6303926566218377,0.6263458048393102,0.6225498960647996,0.618708429374512,0.6136649184781554
train_acc,0.515651,0.5258903,0.5332,0.53773534,0.5423661,0.548062,0.5553599,0.5605749,0.5667161,0.56994367,0.5750951,0.5809421,0.587441,0.5919445,0.59675413,0.60283965,0.60702515,0.612586,0.61692256,0.6218991,0.62570703,0.63107306,0.63469416,0.64038616,0.64587545,0.64982253,0.6541432,0.66036785
valid_loss,0.7117978709956982,0.7042010104486728,0.6850398255928472,0.6810964284885078,0.6782813063917952,0.6776758507039916,0.6765085378973796,0.6912645639128387,0.6751680225815235,0.6745571588544725,0.6728068770192644,0.6820597756849961,0.6722716018212732,0.6753489942492106,0.6775107501664746,0.6715081804241212,0.6705348488970984,0.6710575536252629,0.6707888560248182,0.6697191681119872,0.6731105786556604,0.6711244153076021,0.6730856542791998,0.6688421441265956,0.6704036737671137,0.6719366371354664,0.6731883177967685,0.6723369478658634
valid_acc,0.54289055,0.5509966,0.558778,0.5617737,0.5656134,0.56888735,0.56906354,0.554827,0.57178104,0.57454485,0.57700264,0.55751663,0.57809705,0.57140076,0.56758887,0.58035076,0.58223355,0.5808331,0.5794326,0.5825396,0.58241904,0.5805826,0.57823616,0.58562803,0.58519214,0.58428323,0.58382875,0.58300334
