,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
train_loss,1.0243849303271744,0.9226157613433467,0.8612644019360634,0.8212579544000722,0.7851655691058917,0.7589022710515121,0.7399284924498758,0.7228925460176562,0.7114298247815154,0.7008639209764237,0.6936560470905664,0.6868111117180549,0.6794800407642968,0.6739054769667173,0.6702793581141119,0.6652505113085673,0.6603769608540545,0.6573786388330847,0.6523719380245161,0.6499540198143332,0.6453417959631372,0.6404882250028618,0.6374915678619818,0.6343046443213115,0.629679142378057,0.6268533883747172,0.6227675341800494,0.6189978928035031,0.6150056853488981,0.6124476592542459
train_acc,0.51141834,0.5252172,0.53053045,0.5334817,0.5386109,0.545071,0.5507683,0.55630785,0.56082153,0.5664663,0.57215303,0.5759092,0.5837424,0.58957124,0.5929275,0.59964544,0.60463786,0.60755754,0.6141124,0.6173109,0.62259257,0.62850034,0.631178,0.63581795,0.64189935,0.6446033,0.6488329,0.6538937,0.65756565,0.6618952
valid_loss,0.724007121749901,0.6983862091963587,0.699087972656619,0.697612384451475,0.701237868279808,0.7219454454442389,0.6767135835225666,0.6761203749764246,0.6731151116300086,0.6833371261143729,0.6930989738442325,0.6819756896663483,0.6712372801066724,0.6764701717545208,0.6705912642026086,0.6993919684404722,0.6708320379666921,0.668174481986585,0.6773914030623793,0.6689430811519406,0.6694508992537105,0.6670022858036858,0.6799094211171822,0.6703815824672332,0.6815449408860802,0.666734317127584,0.7126356097205782,0.6681975932601351,0.6728130099257366,0.676170856747193
valid_acc,0.535898,0.55298465,0.54852885,0.54343474,0.55459267,0.52343893,0.5745762,0.5719248,0.5780623,0.556262,0.54353297,0.57163024,0.57881105,0.56770223,0.584347,0.55669165,0.5792898,0.586532,0.5675795,0.5820885,0.5820762,0.5871948,0.5799158,0.5885205,0.5800508,0.58995664,0.543668,0.5904845,0.5804436,0.58664244
