,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
train_loss,1.05133715594495,0.9984752743556595,0.953621831614154,0.9193179562864343,0.8911837635870311,0.8634729842497528,0.8447344573340255,0.8230847189663266,0.811394181890216,0.7900148538913894,0.7804614797972952,0.7668010317290423,0.7559349206327078,0.7488868544525364,0.7348052061387759,0.724691937459248,0.7213833742129842,0.7133096735954627,0.7093068014039012,0.696532038256668,0.6945477792718578,0.6860749592815243,0.6786285965626462,0.6766082597301925,0.6696688982264262,0.6651018767967879,0.6591863921551179,0.6559328187864647,0.6507519199300805,0.646120494580071,0.6434492432529402,0.6394502618986131,0.6332527339407936,0.6302917574566519,0.6253526875681331
train_acc,0.5088756,0.5173787,0.5224266,0.52947825,0.5291315,0.53813547,0.5388034,0.545367,0.5433889,0.5538058,0.55605364,0.55925196,0.5586739,0.5633365,0.5716084,0.57410026,0.5759627,0.57949495,0.5825006,0.59019446,0.5918771,0.596925,0.6028849,0.6059291,0.60984665,0.6131477,0.61760473,0.618902,0.62618494,0.6309374,0.6324788,0.6349449,0.6424975,0.6454389,0.64960057
valid_loss,0.7446956087457814,0.7339545829414871,0.7205789840915239,0.7139879629558091,0.7212677463341594,0.707607751365532,0.7041870110334914,0.703281210522525,0.7021550827372783,0.7024012469619411,0.7041075396493478,0.7304290886735028,0.6987649591779534,0.6951247114382909,0.694102764108202,0.7015658428877197,0.6934726552762324,0.6942773046721045,0.6919283537722346,0.695250148821926,0.6921293661619115,0.6975287462512716,0.6959782206439817,0.698353348847724,0.6998062477204423,0.6926731492756639,0.693308155335004,0.7135745522530468,0.6999903750642558,0.697605847862208,0.6941875218451898,0.69567036935982,0.7389696667157638,0.6975515846553584,0.7120767195454992
valid_acc,0.5219085,0.52931124,0.5335671,0.53404665,0.539771,0.539801,0.5372834,0.53851223,0.54177904,0.536714,0.54555535,0.51726305,0.54117966,0.5482827,0.5482527,0.5464245,0.5500809,0.548972,0.55115986,0.54510576,0.55115986,0.54300785,0.5456752,0.5497812,0.5456752,0.553078,0.5515495,0.5454654,0.546934,0.55041057,0.5552958,0.55023074,0.5398909,0.5518492,0.53686386
