,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
train_loss,1.0213288721249478,0.9333699446313688,0.8756627670051974,0.8314286668503058,0.8005516781273543,0.7723199573522513,0.7537668560282607,0.7310113146219323,0.7173462490058107,0.7057420968325218,0.6945209842990202,0.6847689568442478,0.676318273565528,0.6683481286031114,0.663423907187515,0.655512936253301,0.6509185024891274,0.6472721024130365,0.6407614985001477,0.6354924222307766,0.6285965291009938,0.6245201162056243,0.6213782985165298,0.6162570234216379,0.6122539582790705,0.6063611978312474,0.6017370706244327,0.5976789719093131,0.5941189112735226,0.5883778973764526,0.5843313956513243
train_acc,0.5189729,0.5312542,0.53891724,0.54522985,0.5493512,0.5545491,0.5599699,0.56774765,0.5732449,0.57948107,0.5844178,0.59016347,0.5986992,0.6042538,0.60880834,0.6170447,0.6201341,0.6250326,0.63240266,0.63667053,0.64502794,0.64955056,0.6543089,0.658787,0.66332877,0.667654,0.6715715,0.6775465,0.6814895,0.6864262,0.6899106
valid_loss,0.7289636273346957,0.702178219187864,0.6917631067990623,0.696024768102435,0.680836397468529,0.6823881371966249,0.6794932927207713,0.6756948589484854,0.6724645934496348,0.6732403489618161,0.6674994860796297,0.6728985332590092,0.6670755909503093,0.6672795933861807,0.6651116590889605,0.6638836374914453,0.6629237971617544,0.6617490346659836,0.6654806885480672,0.6645974488253826,0.6637221433268693,0.6601011131185089,0.6779768499533088,0.6612082269266477,0.6589089231879399,0.6597445934332749,0.6586320112389444,0.6637002776303442,0.6589868790451584,0.6594867461629296,0.659582874812885
valid_acc,0.5429616,0.5589691,0.56687623,0.5568883,0.577533,0.56940293,0.5813677,0.5812042,0.58697104,0.5881155,0.5945512,0.5888735,0.592619,0.5921137,0.596632,0.5997384,0.6023989,0.60265154,0.5973603,0.60309744,0.59892094,0.6070956,0.5811299,0.6083144,0.61076677,0.61052895,0.6091467,0.6019976,0.6116437,0.61036545,0.609875
