,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
train_loss,1.0267066849428144,0.9271506698169486,0.8688618323353092,0.8202103302615826,0.787467709867773,0.7583452034824301,0.7348296923537598,0.7190044592909566,0.7052685460863224,0.6958523205072058,0.6850600002092833,0.6772704038345867,0.6693981928118556,0.6620560245015186,0.6556326799928193,0.64923436550837,0.6437787996141366,0.6375147596121649,0.6336707715259098
train_acc,0.5145447,0.5295832,0.53816134,0.5462933,0.5502136,0.5583812,0.56687605,0.57120675,0.576989,0.58285445,0.58860695,0.59640574,0.601831,0.6075359,0.6144543,0.62146795,0.6259176,0.63437676,0.6380412
valid_loss,0.7361313297895369,0.6964692686368025,0.689633392561588,0.6773913736366152,0.6734859306009704,0.6708118576746939,0.6670270763678061,0.6800492354033955,0.6633025583351985,0.6618183283788374,0.6604068938521328,0.6598009922855084,0.6607762179053821,0.6594272079443152,0.6549985690110528,0.6555212204019892,0.6551878057131927,0.6555654140211318,0.6621514643147364
valid_acc,0.5362556,0.56089336,0.564183,0.5765921,0.58176947,0.58357394,0.5887791,0.57038754,0.5925962,0.5955666,0.5970796,0.5978985,0.59560823,0.5992032,0.6063239,0.6051857,0.60600466,0.604339,0.59927267
