,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
train_loss,0.9459139805438636,0.8519807812387542,0.8011138694530705,0.7712140841101914,0.7496078290170937,0.7349414375620618,0.7245587009417601,0.716708268728533,0.7104502799658143,0.7059370866498776,0.7021154962129835,0.6989397763695575,0.6966412197156397,0.6948162655081587,0.6928192236037867,0.6913403979984188,0.690006992684028,0.6890298232118482,0.6877754326082682,0.6868513897792435,0.686034280403151,0.6854582262167794,0.685169630385862,0.6844972289060728,0.6832927552873278,0.6833521504385421,0.6827611247351423,0.6825728827933863,0.6819476515332847,0.6817744722696228,0.6817490492529306,0.6812184540914523,0.6805911172251861,0.680333343007628,0.6800460034603227,0.6798858069293618,0.6796504370581767,0.6790391476373373,0.6791568775415441,0.6787495916944547,0.6786975282023894,0.6786655733005388,0.6781928326998051,0.6780314267166511,0.6780878119879424,0.6777628445729418,0.6775156036439094,0.6773426603613595
train_acc,0.50813854,0.5101935,0.5118589,0.51311326,0.51660246,0.51840484,0.5191326,0.5212561,0.5240089,0.52639353,0.5291206,0.53162086,0.5338514,0.53518283,0.53841084,0.53960097,0.5427905,0.54428464,0.54694325,0.54901105,0.5500814,0.5521577,0.55282986,0.55483776,0.55673003,0.55723095,0.5581043,0.55934155,0.5601207,0.56086135,0.56139225,0.5622014,0.5641493,0.564175,0.56516826,0.5647915,0.5665811,0.56817794,0.5674587,0.5695736,0.5680452,0.5703356,0.57020295,0.5710549,0.5698048,0.57085365,0.571513,0.57218087
valid_loss,0.7047725071216934,0.6947754939993386,0.6913487782257409,0.6900274140185615,0.6896544108273535,0.6880223071627799,0.6872043242378887,0.6870129533555485,0.6862135659425839,0.6861245808104945,0.6861818151009765,0.6883754051594059,0.6887553494307597,0.685485441709778,0.685108691765336,0.687513370504437,0.6865992372648972,0.6850437738749039,0.685738936458113,0.6851144878165938,0.684692064184334,0.6859659841886455,0.6844244010845765,0.6868404474272332,0.6838514881529579,0.6836233043997895,0.683590249526018,0.6855961434886836,0.6841809315033455,0.6831642722241817,0.6840327393769756,0.6845575693084593,0.6830587090079897,0.6846108815447233,0.6840693593856407,0.682956415732881,0.6837052238455991,0.6827841210912601,0.6830374610435236,0.6831316028246619,0.682923390804927,0.6826205899305159,0.682584729946865,0.6825391698130823,0.685231753606276,0.6829151043862756,0.6831471727968175,0.6829009897365504
valid_acc,0.51902986,0.5346733,0.5344135,0.53673106,0.54333407,0.5404771,0.5447526,0.5467804,0.54865843,0.5496174,0.54960746,0.53846925,0.5362316,0.5531537,0.5533135,0.54219526,0.54446286,0.5533834,0.54892814,0.5526542,0.55266416,0.5483488,0.5540128,0.5511558,0.5570096,0.55743915,0.5564502,0.5492178,0.5548419,0.5589575,0.5555911,0.5561605,0.5582483,0.5558408,0.5533834,0.55779874,0.5564202,0.5587477,0.5593271,0.5581384,0.5583082,0.55913734,0.5599065,0.55956686,0.5481889,0.55969673,0.55976665,0.55993646
