,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
train_loss,0.9677704605468832,0.882579085067401,0.8370663520820956,0.807380823584067,0.7837213921479734,0.76288762310588,0.7509868205712934,0.7401261374278117,0.732737947882506,0.7244408452291822,0.719377758034938,0.7137117172392131,0.7097153196627137,0.7065816083363794,0.7035144109638529,0.7011553931937953,0.6988268570518487
train_acc,0.50501513,0.50884956,0.51072866,0.5105826,0.51262677,0.5168294,0.5161818,0.51901954,0.51824504,0.5217874,0.5215017,0.5256218,0.52597094,0.5271708,0.5296657,0.5313289,0.5330303
valid_loss,0.7139240219352546,0.6994829358074193,0.6946409638855762,0.6928445908532745,0.6902422291140188,0.6898524450012674,0.6926169681206507,0.689271218717372,0.6878566922161107,0.687673754532096,0.686691657848101,0.686535982202025,0.686289337705178,0.6863512554639817,0.6897769900502637,0.6874656370808824,0.6864970333186666
valid_acc,0.5111835,0.5273441,0.53015846,0.534306,0.5374611,0.5382906,0.53442454,0.53885347,0.5387942,0.54301584,0.545771,0.54597837,0.5475337,0.5463487,0.5405125,0.5440527,0.54785955
