,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
train_loss,0.9538164802361335,0.8507783931215566,0.7996291883107967,0.7664954148726792,0.7441338218042783,0.7306009390096996,0.7195157143801623,0.7130150881426859,0.7068517372938626,0.7024261767910325,0.6987044144243412,0.6967752434220225,0.6942894342199757,0.6919672502795723,0.6903191165092326,0.6895978235906244,0.6879601564130502,0.6875107102738053,0.6867915534932454,0.6855038971603898,0.6854369629226365,0.6848499297444842,0.6841170785470628,0.6838758888019776,0.6836106435239531,0.6830093306038018,0.6827440543590164,0.6824992696538384,0.6820561150652802,0.6817690968304384,0.6814893684177651,0.6811595021792507,0.6811766365815853,0.6809669978891154,0.6806135892419692,0.6805506175171009,0.6802416455447958,0.6800329724842117,0.6800143193255189,0.6801315717421315,0.6797328722522077,0.6793912507283919,0.6792882099121169,0.6793186559911358,0.6793113710231096,0.6791470980068907
train_acc,0.5036504,0.51036257,0.5112831,0.5140327,0.5152219,0.5165414,0.52006143,0.520338,0.52262545,0.5260467,0.52861464,0.5300606,0.5322848,0.5350542,0.53893775,0.5380291,0.54173875,0.5430227,0.54455554,0.54696155,0.54768056,0.54881835,0.54994035,0.5511571,0.5520105,0.5540135,0.5546021,0.55470085,0.5550485,0.5562693,0.55659324,0.5583434,0.5585646,0.5585488,0.56023574,0.5592402,0.56123525,0.5618792,0.5617765,0.56022394,0.5611088,0.56262195,0.56356615,0.56372815,0.56327385,0.5639296
valid_loss,0.7023674381262556,0.6941023205722258,0.6925988440883628,0.6888376858660729,0.6880674102548956,0.6876301693816542,0.6877875502138406,0.6866028763345445,0.6906862994779763,0.6862687625097944,0.6864539866736148,0.6861966155394281,0.687821009651125,0.6871208781443616,0.6852693799647898,0.6852583606537503,0.6851649101596168,0.6858742283683806,0.6856001496789721,0.687744458021574,0.6844181933873075,0.6851780993364256,0.6852743620564018,0.6842146693536026,0.6842212232854439,0.684144449137087,0.6844762027295509,0.68398157906887,0.6837981956282587,0.6847155745291292,0.6837889461766034,0.6842494970911608,0.6842628779212814,0.6841247459344616,0.6836402115387383,0.6838844956715826,0.6838907406759597,0.6835501894880363,0.6836326536596711,0.683946790580203,0.6843110253217001,0.6835479063194864,0.684219379644694,0.6836836981495579,0.6835664428541287,0.6836172799096101
valid_acc,0.52347857,0.5270183,0.5346417,0.53643924,0.53701997,0.5400343,0.5352777,0.54315925,0.53498274,0.5448093,0.54338044,0.5440534,0.5410298,0.5369923,0.5477683,0.54611826,0.5469571,0.5456297,0.54725206,0.535499,0.549151,0.5466621,0.5438137,0.5479066,0.54797107,0.5489574,0.54534394,0.5500636,0.55045074,0.5490773,0.55089325,0.54821074,0.5493538,0.54912335,0.5505245,0.5480817,0.5492432,0.5498608,0.551391,0.548349,0.54998064,0.5512159,0.5500083,0.5485334,0.5499253,0.5491879
