,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
train_loss,0.9565445848301818,0.867174167333965,0.8171951159434018,0.7883674526191233,0.7648798781072427,0.7497241314442634,0.7370780492432759,0.7280644078898263,0.719386362348776,0.7150869416043132,0.711073096145055,0.7061953574467446,0.7037665654390323,0.7010184154758798,0.6990939706331053,0.6967243999551006,0.6956420973413326,0.6941412395530497,0.6924786726131532,0.6914385095055366,0.6904168254528582,0.6896377387354391,0.6885658236492336,0.6880228479326124,0.6875613208625436,0.6866654076387579,0.6860367418848186,0.6856385650059948,0.6848880456386344,0.6845368874293474,0.6838253915391381,0.6835659762441342,0.683277194718508
train_acc,0.503015,0.5064452,0.510154,0.50833315,0.50908107,0.5108916,0.5129188,0.5149357,0.5178294,0.5177005,0.51826787,0.5227865,0.5218993,0.5264282,0.52555645,0.5280066,0.5299771,0.53179276,0.53473294,0.5369407,0.53824055,0.54049987,0.54283136,0.546014,0.5452093,0.54829395,0.5486137,0.5501148,0.5518067,0.5527816,0.5549222,0.5563975,0.55634594
valid_loss,0.7067243811032069,0.6962141274380012,0.6927721118327261,0.6917924984400903,0.690072045487216,0.6898582635369479,0.6895233497569698,0.6889542420898855,0.6901251795755767,0.6883557354822094,0.6878695378566381,0.6886836123422013,0.6877256667261743,0.6881556301905503,0.6879999196521497,0.6873172450339657,0.6889113255253608,0.6868005763883948,0.6867169337675245,0.6870781634282483,0.6871099505469265,0.6861358463817995,0.6878850112087913,0.6857515395623851,0.6858227899920074,0.6856461562404149,0.6860306549712181,0.6857614693719428,0.6852220115567212,0.6874834086093373,0.6875387021979751,0.6853877452354307,0.6852629688268621
valid_acc,0.51763856,0.5289884,0.52904856,0.53679967,0.53618586,0.5361136,0.5359933,0.53853285,0.5346212,0.5414215,0.5434675,0.5394716,0.5446711,0.5428417,0.5425769,0.5452007,0.53515077,0.54692185,0.54799306,0.5436962,0.54362404,0.5480893,0.5397966,0.5484143,0.5487754,0.5503761,0.54759586,0.5483541,0.551664,0.5441536,0.5432389,0.5514112,0.5524704
