,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
train_loss,0.9690503723811879,0.8799595410698077,0.8316418475602276,0.7973566954479676,0.7731548585907928,0.7550878481011438,0.740113230285383,0.7293216528498512,0.7228475002990011,0.7166347118027276,0.7098086647621809,0.7061578626187457,0.701912290811961,0.6985085929895914,0.6958731019748725,0.6927656110352498,0.6904599593794134,0.6884688688539747,0.6868022769921525,0.685247283381298,0.6837791723519188,0.6825963104095926,0.680705647440518,0.6799967402232737,0.6790189818185313,0.6786527946493622,0.6769969157262303,0.6767713090664269,0.6751301806168543,0.6749381359363713,0.6746504619674868,0.6736573209134162,0.6728981824209451,0.6725652712713848,0.6719697886206977,0.6708931232385031,0.6709719701721121,0.6700167961150512,0.6694440149850714,0.6696906296830936,0.6686415860671246,0.668495509324073,0.6682025572742547,0.667841800404033,0.6677749794163823,0.6675194324782767,0.6666674672922088,0.6664117451694022,0.6662249300520291,0.6658824520025878,0.6653442809805391,0.6650516424396591
train_acc,0.50711125,0.5117963,0.51371765,0.5170583,0.51821226,0.5216049,0.52577645,0.52804977,0.528546,0.52875364,0.5351639,0.53602356,0.5391162,0.54145294,0.543507,0.54832476,0.549421,0.55154425,0.5535233,0.55736023,0.55909115,0.5606374,0.5641628,0.56473976,0.56677645,0.5666957,0.57063645,0.5702845,0.5736367,0.5740233,0.5745599,0.5772775,0.5787718,0.57936037,0.57858145,0.58138555,0.58117783,0.5833184,0.5837858,0.5831165,0.5868726,0.58481276,0.5858052,0.58779,0.5862495,0.5874034,0.5899075,0.5887478,0.59010947,0.5893132,0.59074414,0.59170765
valid_loss,0.7130355386555931,0.6949639774026517,0.6887410706032182,0.688149192066361,0.6863935598480799,0.6844159828207297,0.6850857185231578,0.6818532833831051,0.6855681311907821,0.6817056552811623,0.6832331013532817,0.6805810726064959,0.6816520813611465,0.679584472299041,0.6793108351176472,0.678707645219443,0.6781511839504435,0.6788507662243597,0.678622943104099,0.6774687512814946,0.677784188333872,0.6773853535456621,0.6775573667833279,0.6761820043339724,0.6763339675678559,0.6757912132872231,0.6759834891334695,0.6755113806299446,0.675147922918445,0.6757686031668924,0.6748978527318401,0.6754924437795552,0.6757037750956851,0.6745888994834581,0.6752942183956941,0.6737230455901556,0.6748406175632777,0.6734388370392522,0.673379000265444,0.6732658115184568,0.6732456954479583,0.6730530023017934,0.6735384611825113,0.6729307401990574,0.6729590906104274,0.6747472228263925,0.6731207799045824,0.6725920988849007,0.6731761972923689,0.6727057692965417,0.6726130353736657,0.6736090238754997
valid_acc,0.5357503,0.53320587,0.54206437,0.5508556,0.55132675,0.5544905,0.5472745,0.55974096,0.5421721,0.5603737,0.5549482,0.5635913,0.55610603,0.56368554,0.5625547,0.5662839,0.5672128,0.56703776,0.56652623,0.56806093,0.5670782,0.5664454,0.5662166,0.5707131,0.5689764,0.5711035,0.5721536,0.5727864,0.573298,0.5674686,0.5729614,0.57069963,0.5686399,0.5721267,0.57253057,0.5734326,0.5737961,0.5748462,0.5738903,0.57577515,0.5749808,0.5761521,0.5741192,0.5744558,0.57561356,0.57113045,0.5740788,0.57685214,0.57467115,0.5756405,0.576704,0.5737557
