,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
train_loss,0.9440385217884761,0.8476460105178156,0.7964043680526098,0.7651273022898236,0.7463919487278776,0.7335291418617081,0.7240819040129033,0.7175302802961451,0.7110415530323881,0.7058362200660259,0.702281873756395,0.6999941564593583,0.697391323685112,0.6947973435963242,0.6932705363002053,0.6917877460313063,0.6909085053825272,0.6899014397273456,0.6886849755390942,0.6879843705720422,0.6873486749231243,0.6872054324484573,0.6861424489491927,0.6853160553303258,0.6849222719621354,0.6845118492035155,0.6842328589523792,0.6837270012793396,0.6833059872341811,0.6834005871441409,0.682658454094936,0.6823650698025805,0.6819559908546156,0.6817787308664484,0.6815696757597862,0.6815041170826326,0.6809690476593429,0.6807926197619095,0.6811722203696956,0.6808056526038789,0.6803422133890733,0.6798042650005331
train_acc,0.5029252,0.5052827,0.50810266,0.5112322,0.51226854,0.51338327,0.514399,0.516133,0.51891994,0.5219298,0.5239157,0.5249644,0.52797014,0.53038955,0.53241676,0.5358477,0.53717303,0.53857684,0.54120684,0.54235464,0.5453397,0.5457815,0.54716873,0.5498813,0.5510497,0.5522058,0.5523833,0.5543816,0.55444354,0.5554634,0.5563717,0.55711484,0.5581099,0.55956316,0.5597531,0.55981094,0.5617266,0.5616936,0.5610495,0.5617638,0.5629859,0.56511635
valid_loss,0.7033577127678218,0.6968981066063686,0.6927269011571979,0.6933918829132041,0.6895086768275195,0.689193610939889,0.6904262968694865,0.6932460046343476,0.6886177177037727,0.6893981488534481,0.6877583295100285,0.6875138268024443,0.6874993532382412,0.6871266284633262,0.6931247408946591,0.6865655324065697,0.6860798949969212,0.6862782218576324,0.688674320718975,0.685775331250976,0.6890780010197021,0.6854181945592099,0.6852934341825123,0.6850583147285093,0.6854187945659791,0.6846127651751196,0.6847154181257348,0.6841723851703599,0.6846038387406131,0.6855500206441287,0.6840509593216333,0.6867539834397623,0.6845309426631477,0.6842413942840264,0.68402832143586,0.6838678663178182,0.6845526147817573,0.683627034812029,0.6856961055315192,0.6837984869689444,0.6881723824177202,0.6866799489688781
valid_acc,0.51795226,0.52133363,0.5278653,0.52725834,0.5328651,0.5344258,0.5343198,0.5155438,0.54020596,0.5293392,0.5436259,0.542229,0.5414487,0.54301894,0.530871,0.5470651,0.548645,0.54588014,0.5328266,0.548067,0.5418533,0.5508511,0.54981065,0.5523154,0.5503116,0.55403984,0.55240214,0.5559762,0.55490685,0.5510823,0.5550032,0.54650635,0.55203605,0.55516696,0.55509955,0.55352926,0.55466604,0.555851,0.54962766,0.5523828,0.54360664,0.5482789
