,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
train_loss,0.9660993000608185,0.8802895544392976,0.8349172579345346,0.8030426666486693,0.7803135296840003,0.7634367455741183,0.7509476468162846,0.7407431847677566,0.7322979285568041,0.7245997307479007,0.7203745307317138,0.7166437395179102,0.7102452957079985,0.7074216922250242,0.7062992489589677,0.7025159394079706,0.7009389672274953,0.6991803786778407,0.6970796474051502,0.6963678251620239,0.6941998008816549,0.6939861640778869,0.6920139544024555,0.6911708866727058,0.6902088116708407,0.6887866813362008,0.6886020598412512,0.6883340420396058,0.6876802049373377,0.6869520288219393,0.6862777232035789
train_acc,0.5023941,0.50751925,0.50700736,0.51248837,0.5123573,0.51403034,0.51321876,0.5138618,0.51492304,0.5189121,0.5196487,0.5177572,0.5233318,0.52497363,0.52291983,0.5249612,0.526965,0.5273271,0.5321589,0.53048587,0.5338132,0.53349483,0.53663486,0.5384577,0.54081744,0.54302734,0.5439512,0.54378265,0.544769,0.54613614,0.5485583
valid_loss,0.7114534191431823,0.700937244904553,0.6955548896142983,0.6959276992885769,0.6937383669199878,0.690673051675809,0.6915071991570593,0.6897167684847728,0.6910206717168429,0.6905735609185962,0.6890638605108101,0.6894465192368658,0.6885735480206766,0.6888652780287879,0.6907801924916194,0.687694696854422,0.6908838330901494,0.6878993108875328,0.6918166301584646,0.687423505591278,0.6872203542634254,0.6903234680370967,0.6898380640132925,0.6871890951404186,0.6872915214504791,0.6877553082319184,0.6865737111758101,0.6872459869555767,0.6867515955744291,0.6883149253909309,0.6872249909296922
valid_acc,0.5193655,0.52188545,0.5268233,0.5246238,0.5275516,0.53170294,0.5302463,0.5336256,0.5322419,0.5328099,0.5357377,0.53382957,0.536568,0.53458697,0.5321399,0.53875285,0.52733314,0.5391898,0.5319214,0.5404717,0.5393792,0.53109115,0.5371215,0.54194283,0.54154956,0.53868,0.5430644,0.5408358,0.54149127,0.5393064,0.5415641
