,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
train_loss,0.9851132556861107,0.8637608549881846,0.7953122497991886,0.7570231780713556,0.7344988651938685,0.7180987107285025,0.706179309267846,0.6993519612500337,0.6920300234205221,0.6873702166208546,0.6828326751701033,0.678523783116088,0.6745625712374032,0.6708112786160204,0.6675720574787717,0.6633399106631226,0.6608878228321415,0.6562530684771782,0.6525968903265259,0.6480879712378518,0.6434907033641495,0.6382544868342338,0.6317820218379618,0.6275147717404812,0.6217598925223847,0.6167688715966062
train_acc,0.5096528,0.52118486,0.527988,0.5337848,0.53663445,0.54292935,0.54936796,0.5536398,0.5596163,0.5650743,0.5694386,0.57442933,0.5805188,0.5871679,0.5919019,0.5975087,0.60160094,0.60874814,0.61240387,0.61959213,0.6253581,0.6327364,0.6415009,0.6452234,0.65345395,0.65868086
valid_loss,0.7098436565274634,0.7012077082741599,0.6888044274180353,0.6837617966748004,0.6882996144102793,0.6969865205103128,0.6795911767689271,0.6800226744569189,0.6788168808593283,0.6782815342008304,0.6774178812885707,0.6766445898504133,0.677922524472718,0.6813772582359424,0.6748384441917523,0.6747827553214949,0.6762597005339002,0.6742533734419738,0.6737335145466339,0.6726067439373259,0.6747757095440542,0.671840963585585,0.6756196599656755,0.6761253865633209,0.675786710035391,0.6733686300713358
valid_acc,0.5333054,0.53686357,0.55596024,0.553672,0.5466874,0.52832156,0.5620343,0.5611957,0.5645981,0.566443,0.5685636,0.57000124,0.56608367,0.57101953,0.5741943,0.5774171,0.5773452,0.57401466,0.5774171,0.5827004,0.581718,0.5857554,0.5851444,0.58127475,0.58541995,0.5825087
