,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
train_loss,0.9984476276234323,0.9049532291489762,0.8486381369404691,0.8084447700495025,0.7775481285397952,0.7516029723188623,0.7336197601307294,0.7187202402304501,0.7063662233187843,0.6972448398658468,0.6908419909271906,0.6814199120270708,0.6736373238971184,0.668800341972443,0.6623980285756894,0.6569166061797068,0.653127753978806,0.6472988109506678,0.6415532208587412,0.6383830251187467,0.6317834374198485,0.6295847536823207,0.6238499761055994,0.6203299449817596,0.617287760805439,0.6136412055632797,0.6085267979703232,0.6046770121340694,0.6011638689188131
train_acc,0.5249284,0.536543,0.5423928,0.54707754,0.5540378,0.558856,0.56502134,0.57023394,0.5761566,0.5804651,0.58434874,0.5927108,0.5991674,0.60267484,0.60984147,0.61573374,0.61892563,0.62441134,0.6313656,0.63476986,0.64151776,0.6440179,0.6486237,0.65404874,0.6577989,0.6611061,0.6656451,0.6711369,0.6731212
valid_loss,0.7094565175881528,0.6904277963045247,0.6804248675954233,0.6763188032938124,0.6716961999452364,0.6689813899324815,0.6676121417753618,0.6784813435140524,0.6668614326525176,0.6652400922026518,0.6653794941611032,0.6604499325970199,0.6749451429683958,0.656383588133249,0.6536092613576725,0.652414671886181,0.6570894243770329,0.6501351489212047,0.6582166575684684,0.6485364074965346,0.6585065640501322,0.6493394702315969,0.6434972771595522,0.6433078922208749,0.6417407705024089,0.6535711067742966,0.6516264267851285,0.6421696312941384,0.6431800975551237
valid_acc,0.56449467,0.5758361,0.5798856,0.58564836,0.5888625,0.5913403,0.59849066,0.5858041,0.59883046,0.5952907,0.5919775,0.60401267,0.5732733,0.6128055,0.61198425,0.6160479,0.6156373,0.61931866,0.6153683,0.6239062,0.61727977,0.6180302,0.6267947,0.626823,0.6295415,0.6114321,0.61541075,0.6257752,0.62770087
