,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
train_loss,0.9591012354398045,0.8321690373504176,0.7670709110951937,0.7346220354427183,0.7157110415911555,0.7039671964340057,0.6962826315201905,0.6905374368856351,0.6852984684304719,0.6818879194534949,0.6775736984298172,0.6747438616348164,0.6710463494464854,0.6689134210325707,0.665424239371114,0.6616458182202156,0.6580010996140362,0.6548300464210032,0.6503505828720184,0.6466900516537276,0.6421279354255581,0.6375940645887692,0.6331549933706043
train_acc,0.5133529,0.5218152,0.5271492,0.5333267,0.5377064,0.5442561,0.5500534,0.5553518,0.5607373,0.56539816,0.57205874,0.5754801,0.5821328,0.5851899,0.59116936,0.5977943,0.6032986,0.6096503,0.6140577,0.6197679,0.62645227,0.6314299,0.6380509
valid_loss,0.6979897298230235,0.6867392226730362,0.687539710911123,0.6835391370399029,0.684033907349351,0.6812716537838911,0.678794943857216,0.6851485447216207,0.6883779126030998,0.6778846393470582,0.6768868612922356,0.6749246106618488,0.6759336184128278,0.6768896690197282,0.6746926237889438,0.6763974339090438,0.6820292090278739,0.6809753540411939,0.6705422044641873,0.7077722935039136,0.674806286949679,0.697632264290398,0.6731885306017535
valid_acc,0.5425583,0.5482685,0.5422072,0.5513176,0.5557065,0.5610008,0.56006765,0.5422626,0.5381325,0.56095463,0.5654267,0.57109064,0.57120156,0.56804156,0.5749991,0.5664985,0.57194996,0.5728832,0.58026576,0.542586,0.5740751,0.5482685,0.5792309
