,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
train_loss,0.9963781634638154,0.8957598329839961,0.8285844195553517,0.787121108474337,0.7593472443437254,0.7389339169534467,0.7205348159400319,0.7076467957437639,0.696686986801486,0.6871838810882887,0.6799439622011776,0.6715601593300716,0.6648225112088707,0.6600592029405014,0.6536808288432069,0.6481251888286761,0.643595453959588,0.639158294845021,0.6338441991361163,0.6288388998105118,0.6245377006794778,0.6188451595209231,0.614534862397989,0.6100254203458516,0.6053862498518077,0.601295416172831,0.5962343788993671,0.5902679106709728,0.586096775686539,0.5812244794444081,0.5771512911668315,0.5729504014369162,0.5664312954107944,0.5633475818868495,0.5586950806376493,0.5529226843899026,0.5501797361135706,0.5438873308455133,0.5394707926735209,0.5359962322965851,0.5312346081073351,0.5282650983777158,0.5225051631911002,0.5179108003432641,0.5145200806998871,0.5093605184457577,0.5077822793134882,0.5039318465972386
train_acc,0.51630497,0.52924997,0.5403301,0.5465933,0.55298156,0.55828786,0.5635996,0.57109153,0.57543004,0.5837103,0.5896418,0.5991345,0.60399497,0.6091382,0.6158254,0.62344784,0.62759066,0.63426703,0.63901335,0.64375967,0.6482722,0.65404606,0.6568515,0.6635822,0.66911685,0.6715689,0.67721766,0.6821978,0.68541634,0.6917285,0.6940772,0.69837767,0.7048203,0.7062828,0.7099363,0.7159113,0.7183905,0.7249636,0.7273993,0.7299817,0.7341246,0.73623407,0.741872,0.74437296,0.74610186,0.751805,0.752539,0.7560294
valid_loss,0.7030173122668101,0.6831267687164618,0.6748101445930144,0.6678310314312176,0.6659547903920415,0.6760859014950804,0.6614918373984495,0.6598505364794186,0.6584385597053145,0.6538161544965065,0.6548929589702192,0.6537920080551414,0.6519254764604648,0.6594053956782031,0.6441588920473102,0.6424789300833311,0.6393004522334739,0.6490207659228544,0.6353051010142143,0.6341107299975465,0.6313638499914653,0.632338564723281,0.6308224939160341,0.6275203909305107,0.6252671041045612,0.6503062255035199,0.6265947695354799,0.6283549045617525,0.6231781089814605,0.6382572326224865,0.6286022670889527,0.629790409110226,0.6134354466443955,0.641006724281072,0.6228852519410963,0.6380934679581403,0.6125772005559441,0.6738825068267179,0.6104801205453453,0.6101150188252716,0.6091107397450397,0.6148983747373464,0.6063248163919298,0.6032519034854945,0.6081278780016379,0.6057266682868813,0.6054594789507328,0.6229693944785561
valid_acc,0.55750495,0.5664104,0.58060586,0.5873547,0.5909829,0.58212817,0.6006622,0.60365605,0.60257775,0.6086289,0.6124093,0.60276806,0.6055082,0.6090729,0.6226341,0.6239788,0.62918,0.6216446,0.6330872,0.6374004,0.6375019,0.6411681,0.6407114,0.6445552,0.645494,0.62727714,0.6431725,0.6464708,0.64282995,0.64134574,0.64936316,0.6385421,0.65852237,0.6268331,0.65494496,0.62981427,0.65580755,0.62430865,0.65825593,0.6611737,0.664231,0.6545771,0.6678084,0.67025673,0.6636094,0.6645989,0.6733394,0.6475998
