,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
train_loss,0.9650304538910978,0.8377770075204144,0.7703226664872013,0.7356235407264471,0.7151692334886931,0.7040995042322965,0.6941590117571362,0.6877728440984509,0.6814714109801319,0.6775491243867864,0.6729510613086088,0.668448499690589,0.665128097385198,0.6611563142132189,0.6574710419940701,0.6527257839152031,0.6484137072244183,0.6436127448277469,0.6397091177016803,0.6340604709283976,0.6283515877117005,0.624083425186383,0.6186544040744868,0.6124739791218861,0.608169013580129,0.6017270393274934,0.5976076950006545,0.5918117475563245,0.5869341184566493,0.5814089136911301,0.5756094954255216,0.5705936697850217,0.5650457896472763,0.5611025898190999,0.555461410410493,0.549516290559218
train_acc,0.5183428,0.5288169,0.5381408,0.54459345,0.5498784,0.55443144,0.56106275,0.56652635,0.57385474,0.57945347,0.58551836,0.59146124,0.5954522,0.6019397,0.60786515,0.61413485,0.61937624,0.6262777,0.6304952,0.6376798,0.64458996,0.65002745,0.6567502,0.663351,0.66915447,0.6760995,0.6808268,0.6873273,0.69200236,0.6973614,0.7031475,0.70750874,0.71285474,0.71843165,0.72149897,0.7275203
valid_loss,0.6966400676870337,0.6905782543912167,0.6826265289098854,0.6811423123245199,0.6877981880222426,0.6745577512180456,0.6826612675483008,0.6744816611038214,0.6746579087578217,0.6729118590436552,0.6701320464431256,0.6786038953468343,0.673674034145954,0.6694148490569165,0.684684868614673,0.669730679400801,0.6699672733394859,0.6652825245290944,0.6664266913672978,0.6689680230597406,0.6664193920288061,0.6652541840590048,0.6678095516424487,0.6905232397815757,0.6648138017865095,0.6655107343024538,0.6639058631806284,0.667883600361517,0.6637352542619984,0.6650112846777365,0.6660791671579309,0.6633797649364503,0.6654407035348773,0.6674614938658944,0.6707989754632803,0.6715748352347899
valid_acc,0.55791634,0.55353475,0.56940407,0.5693329,0.5468048,0.57867557,0.5702682,0.57438546,0.58027166,0.5795905,0.58332145,0.57846206,0.5760934,0.5863713,0.5769067,0.5870931,0.5862493,0.5949312,0.59500235,0.5934774,0.5914645,0.5964358,0.59021413,0.58414495,0.6012952,0.595653,0.60166115,0.60216945,0.60267776,0.59957707,0.60153913,0.6052396,0.6032064,0.59937376,0.5959173,0.60534126
