,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
train_loss,0.9790903886479824,0.8598718034596003,0.7959343522775021,0.755700775690886,0.7304616300258975,0.7142708421643075,0.6994069563848987,0.6907927757576529,0.6806758484186726,0.674684531051667,0.668087051105688,0.6611345735787736,0.6563492212714559,0.6499668864712124,0.6443259964732206,0.6401397768102918,0.633566170772856,0.6278954971980235,0.622897122285062,0.6166664163299583,0.6107798387211311,0.605552492453453,0.5988366309836873,0.5926277377689723,0.5881008095392964,0.5800791575308986,0.5759420376283149,0.5711806056801062,0.5644091348298841,0.5597834949350093,0.5527563638078458,0.5481208462804711,0.5431029586490286,0.5373707382899767,0.5329869003765585
train_acc,0.51680666,0.53084505,0.5381196,0.5464687,0.5523518,0.55751264,0.56910264,0.5732302,0.58264786,0.587979,0.595647,0.60421324,0.6092685,0.61750597,0.622203,0.62872607,0.6365526,0.64194834,0.6472736,0.65412545,0.6614059,0.66678995,0.67313683,0.67836237,0.68274236,0.69216585,0.69554776,0.70052075,0.70517087,0.7121225,0.71706617,0.7221625,0.7254916,0.7301123,0.7333944
valid_loss,0.7072133317370309,0.687937506659977,0.6749498649128203,0.670545425175951,0.6678570565773009,0.672591899330383,0.6654570442428736,0.6629435281809393,0.6607045085546587,0.6579948925973618,0.6614405269932768,0.654288481874771,0.6663858004649769,0.6528226382977849,0.6492946797351705,0.6471021565495064,0.6460556590375006,0.6446698685052975,0.6490774109213473,0.6428079479311792,0.6421548144867489,0.6437178070777589,0.6387893819884083,0.6371630138571568,0.6402565016028929,0.6360566361341274,0.6376177396739343,0.6348367728716021,0.6382100979868162,0.6367679858593118,0.6333320259321176,0.6403152454878437,0.6375076789800105,0.6418789525768253,0.6334933733783346
valid_acc,0.54973626,0.5617097,0.57501197,0.5818481,0.5859169,0.57729983,0.58934176,0.5942873,0.5972464,0.60187685,0.5951093,0.6068909,0.5904377,0.6073978,0.6126721,0.61398727,0.614727,0.61679566,0.6140832,0.6228646,0.6223303,0.62023425,0.62476885,0.62749505,0.6256319,0.62924856,0.6298103,0.6314268,0.63041306,0.6293856,0.6351394,0.6296322,0.6331804,0.6297281,0.63879716
