,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
train_loss,0.9879213037535006,0.8780249911655184,0.8161338404599615,0.7772272454803849,0.7498009026363793,0.729796204467328,0.7142539868852603,0.7042641020044543,0.6958704139121827,0.6882804478351267,0.6838872869573196,0.6768295476566787,0.6732073147090623,0.6674886463804617,0.6636976027185987,0.6589199572371425,0.6553718706570401,0.6521308874134499,0.6472231602951081,0.6415358992945137,0.6386687594358635
train_acc,0.5177651,0.5305636,0.53522277,0.53921634,0.5433177,0.55169153,0.55580556,0.56097186,0.56520635,0.57396054,0.5764771,0.5824168,0.58675903,0.59543717,0.5999949,0.60708827,0.61051136,0.6147395,0.6222512,0.6282353,0.63238096
valid_loss,0.7149100055054038,0.6919382442750471,0.6882939359983735,0.6848306695564972,0.6823000113004786,0.6923262746922391,0.6790354739628908,0.6792344246417534,0.6778067060841012,0.6813345638911047,0.6762994866812735,0.6780486465810497,0.6765701068158415,0.6754489334528249,0.6758636495216084,0.6804317282292796,0.6727551916916208,0.6737597249069759,0.6730576819049289,0.6767972277673514,0.6804512705063284
valid_acc,0.5499416,0.5531512,0.5586534,0.5646142,0.5634753,0.5499268,0.568164,0.566537,0.568874,0.5605319,0.5711518,0.5663595,0.5698798,0.5748791,0.57983404,0.5669807,0.5830585,0.5823781,0.58344305,0.5773492,0.58159417
