,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
train_loss,0.9888245244999698,0.8833636076347242,0.8208013089385635,0.781151855520078,0.7522489331390025,0.7343440991242436,0.7171258456808484,0.7043884092563264,0.6953982497998769,0.6894495292079906,0.6806049248828896,0.6753365709383172,0.6712462084102145,0.6637997501009361,0.6592867704129091,0.6548811331596249,0.6498117189864888,0.6462591606523154,0.6399722084863498,0.6356787233535015,0.6301797606293736
train_acc,0.51471186,0.52460325,0.5308913,0.53598475,0.54353815,0.5473598,0.5554464,0.5622419,0.5693136,0.573405,0.5825642,0.58813936,0.5922115,0.6013578,0.6070486,0.61313117,0.6202671,0.624442,0.6317963,0.637076,0.64378804
valid_loss,0.7090476240170229,0.6919296677740561,0.6896641139575005,0.6808202298261915,0.6822338170690811,0.6774165160703319,0.7046241301863146,0.68475314209103,0.6762092199411317,0.6723786408528714,0.6761809881629458,0.6798394981347117,0.6721471878722081,0.6844092389616282,0.6648178869019112,0.672417055864645,0.6637955042207317,0.6741911199424275,0.6671479041802387,0.6667634685980153,0.6644315426829336
valid_acc,0.5468715,0.5574822,0.54943424,0.56609964,0.56830275,0.5745523,0.5462121,0.57046086,0.58336455,0.58162606,0.580562,0.5763357,0.5795879,0.5685275,0.59746724,0.58875984,0.598846,0.5855077,0.5947396,0.5961484,0.5982765
