,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
train_loss,0.97086624699468,0.8359976886328564,0.7694702525826617,0.7354318973195236,0.7155752184128095,0.703765552557131,0.6951385123185017,0.6879680723919898,0.6827532811129021,0.678464009316652,0.6735179661200841,0.6696249749204777,0.6659402237092825,0.66218728481209,0.6587037773047849,0.653938800403971,0.6504958610641639,0.6453880960146317,0.6420281772552374,0.6368844590354149,0.6323188647367421,0.6282018715140713,0.623173814996858,0.6179168442446934
train_acc,0.5148211,0.52520394,0.53308725,0.5391953,0.54366046,0.54983467,0.55645585,0.5629529,0.56886226,0.5749248,0.5823033,0.5876499,0.594329,0.59916246,0.60412,0.61131644,0.6168079,0.62246895,0.62744725,0.63278973,0.6389971,0.6442154,0.65089035,0.656808
valid_loss,0.6960215478368621,0.6838254685157432,0.684817485707918,0.6787988979634685,0.676965050436497,0.6758740877930203,0.6771416241357312,0.6735772549234122,0.6730131247834041,0.6723755250448815,0.6697974583387019,0.673763964419972,0.6746458106048321,0.6734017260582347,0.6681376579646606,0.692141851052021,0.6637804927930904,0.6685746798566887,0.6687879374306613,0.6627227270976698,0.6643552285421017,0.6664456082191517,0.6678877962100042,0.6652015551781543
valid_acc,0.5529088,0.56210107,0.5596968,0.56718004,0.5661758,0.5714382,0.57263553,0.5760537,0.57931733,0.5782938,0.58317,0.58169264,0.5804277,0.5766813,0.5837879,0.57073337,0.5942065,0.59230435,0.5854584,0.5978081,0.5965625,0.5982523,0.59466034,0.5980302
