,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
train_loss,0.9825996621634825,0.9009424123141938,0.8488927620645168,0.8138462547895055,0.7859363024881111,0.7659669959315293,0.7532601238102521,0.7426133245543228,0.7324731333632938,0.7252879477742212,0.7190755376922069,0.7140797506036498,0.7100150359746328,0.7067539575238091,0.7030776898364746,0.7006391978887037,0.6981992011232336,0.6969443046396806,0.6940853406776659,0.6932115602062905,0.6916137976818095,0.6898365207631413,0.6890368976872345,0.6874636794472223,0.6866906036351268,0.6860901477901054,0.6849619245934461,0.6843684934002116,0.683339312995608,0.6828254067340359,0.6829498880958736,0.6823503629116152,0.681288928208444,0.6810630013216945,0.6799218490433055,0.6802037634722388,0.6796697529366984,0.6795183174135591
train_acc,0.50382274,0.50531024,0.5076549,0.5101193,0.51197237,0.51689494,0.51649785,0.5157163,0.51794755,0.5218112,0.52230287,0.52540386,0.52597743,0.52534086,0.52856165,0.53082436,0.5336733,0.5348519,0.53897405,0.53948456,0.54100984,0.5432726,0.5454345,0.5493612,0.5497079,0.55116385,0.5529476,0.55282784,0.55727136,0.5576558,0.5559288,0.5584626,0.56197965,0.5623011,0.5641604,0.5648727,0.5640785,0.56596935
valid_loss,0.7118247368625801,0.701987431905132,0.6971237396305761,0.6928843045155086,0.6927041920428434,0.6958360356332723,0.6908287608921716,0.689434949906624,0.6890288033048807,0.6881261021247258,0.6881862183103653,0.6869629864256362,0.6868322374613942,0.6877750045073646,0.6866437732565902,0.6876738033143976,0.6865047890223049,0.6859992728863842,0.6866777056486906,0.6854625482933467,0.6903835571821867,0.6854524877687895,0.6861826927282828,0.6852186443609446,0.6860184007064962,0.6883768348681085,0.6850576784627683,0.6847750010493152,0.6863995399256234,0.6844670513707901,0.6837681635780569,0.6846187529836414,0.6841357632844078,0.6833700709131386,0.6836032325987209,0.6840695838196316,0.6839206256499976,0.6835205877989757
valid_acc,0.5140521,0.519567,0.5254938,0.5318323,0.53221464,0.52559674,0.53421474,0.5372884,0.5395091,0.5401709,0.5395238,0.5438034,0.5429357,0.53959733,0.54395044,0.54009736,0.54389167,0.54593587,0.545377,0.5494066,0.53222936,0.5490242,0.54677415,0.54756826,0.5500978,0.5376267,0.55037725,0.5484801,0.54884773,0.55027425,0.5519067,0.55018604,0.55317146,0.5530244,0.55409795,0.5528479,0.551142,0.553245
