,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
train_loss,0.985428607388842,0.8926338319058109,0.8371295834564735,0.7986068177387571,0.7742772212763548,0.7542840848609313,0.7410715620136312,0.7298964113558617,0.7208911071088955,0.7153942846304994,0.7088650202589909,0.7052222280804599,0.7020546115558752,0.6990027237904304,0.6962007265637373,0.6945677711306742,0.6935666727922916,0.6913341844437804,0.6897708598836898,0.6888938922028961,0.6882797083529107,0.6868772210760187,0.6859160270808274,0.685202919114987,0.6846355898007678,0.6840831438784218,0.6837411212649437,0.6830668362510985,0.682858942678914,0.6821529227426248,0.6813593091089416,0.6808359404446289,0.6807325043930774
train_acc,0.5036128,0.50767285,0.5082507,0.51196903,0.5124514,0.5148683,0.5157577,0.51772743,0.520079,0.51970214,0.52321947,0.5268072,0.52813876,0.5307315,0.53272134,0.533867,0.5355151,0.5391983,0.5408464,0.5438261,0.5443386,0.5456149,0.54969,0.5512979,0.553147,0.554765,0.55515194,0.5556946,0.558006,0.5581768,0.5603425,0.56160873,0.5607998
valid_loss,0.7133760899214495,0.7003080229572936,0.7070795637729473,0.6916011843058314,0.6938007396710879,0.6893793654498858,0.6892108800447787,0.6881647008682893,0.6874339551939748,0.6876598731391242,0.6886794372637624,0.68660219358424,0.6887446967381303,0.686537869986375,0.6878274991505254,0.6871830142389088,0.6880883993839941,0.6862776651674501,0.6865802057178618,0.685650429478876,0.6852900407184933,0.6849556770042045,0.6855282539923967,0.6845368072373086,0.6886193834135838,0.6849979674682515,0.6859561536407479,0.6842132414398646,0.6841947194369655,0.6866400263208065,0.6848539206607421,0.6846349430493464,0.6843510686649601
valid_acc,0.51886463,0.52287436,0.5228861,0.53370774,0.5306594,0.537823,0.54047275,0.53966373,0.5420672,0.5430404,0.53462225,0.5445294,0.5394879,0.5455494,0.54149276,0.54336864,0.54083616,0.54703844,0.5414693,0.54898465,0.5481522,0.54941845,0.5461708,0.55094266,0.54422456,0.5496061,0.5424776,0.55429584,0.55234957,0.54532665,0.5489964,0.54763633,0.5488205
