,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
train_loss,0.9829181210176461,0.890704360320492,0.8331452483169772,0.7992729939114995,0.7719915722310622,0.7527662618064568,0.7373800561693176,0.7243194985943116,0.7179737276083725,0.7093903279831438,0.7045006379668706,0.7000897294757847,0.6948573591386044,0.6916209173903413,0.6898673345251854,0.6870571119708538,0.6850909962688402,0.6830953255591208,0.6811446649132064,0.6802288335230527,0.6786653385443217,0.6778494682492531,0.6757655813233501,0.6754149168870025,0.6741180937892636,0.6731197468369564,0.672287097885123,0.6713897304955199,0.6711968407161722,0.6705157198463724,0.6702611641301954,0.6687509003752272,0.6678884229301769,0.6678556513743455,0.6676571123378013,0.6664448772115621,0.6660296198497688,0.6655417108468954,0.665080667559363,0.6641370460193287,0.6638640871691135,0.6634298509383626,0.6631102261113155,0.6623813631854393,0.6616113648084081,0.661342433652009,0.6608111379135608,0.6608762772036766,0.6601514897927384,0.6600818015926135,0.6595038707420322,0.658584071924526,0.6588952895915913,0.6582872448148804,0.6580255842256766,0.6578485826387578,0.6573644833966136,0.6574288826140546,0.6571659872364608
train_acc,0.50719607,0.51285356,0.51818323,0.5189129,0.5211019,0.523238,0.5280283,0.5326125,0.5342357,0.5385766,0.5407074,0.5434357,0.54885,0.55270445,0.55414796,0.55661714,0.5590863,0.5619468,0.56427324,0.56561625,0.56980914,0.569899,0.57276475,0.57415,0.5770317,0.5779622,0.5810395,0.58156824,0.5815788,0.582668,0.5823455,0.58617353,0.5885211,0.58811396,0.58875376,0.5895204,0.59152436,0.59151375,0.59297836,0.594554,0.595088,0.595051,0.59713423,0.59825516,0.599577,0.5998255,0.5994977,0.599614,0.6019828,0.6012002,0.6031354,0.60390204,0.6039232,0.60579497,0.6053878,0.6049331,0.606974,0.60632366,0.6071327
valid_loss,0.7078580672308903,0.6934997053236722,0.6893412305157598,0.6854157305921531,0.6838653285043116,0.6836935578247233,0.6806737339830756,0.6799875892201668,0.6802185755495116,0.6789344614595939,0.6782944858944844,0.6791275748846985,0.6777009923280203,0.6769011644238405,0.6769842863365261,0.6796695248580854,0.676154938649623,0.6765000090691302,0.6769408714474777,0.6751486119478529,0.6749299941588145,0.676487733241931,0.6739446118185749,0.6741692737491998,0.6736518098015678,0.6774708344161722,0.6741014797603759,0.675440650328882,0.6732407705707603,0.6717048329041967,0.6737058771677842,0.6714307515930856,0.6715442803223237,0.6715253259746915,0.6717199290217593,0.6704867497480673,0.6704320816526853,0.6703602523141071,0.6720917716687064,0.6705469638521004,0.6702398807928113,0.6699186001330367,0.6694950556218554,0.673071017789596,0.6711869178625891,0.6696329418962481,0.669259487900205,0.6702056888107062,0.6692937545704832,0.6688938250524744,0.6685628125049171,0.6696065128955547,0.6690292785961167,0.6682898516105278,0.6682217940482235,0.6692650678879745,0.6683939931611981,0.6692145745179139,0.6683534224702584
valid_acc,0.5258463,0.53961456,0.5411444,0.55371594,0.5559983,0.5522478,0.5614513,0.5632896,0.56352395,0.5652265,0.5668797,0.56365967,0.56959385,0.5706795,0.5703341,0.56680566,0.57428193,0.57112366,0.5691867,0.57388717,0.57563907,0.5739982,0.57537997,0.5773539,0.5768481,0.57195026,0.57703316,0.5768111,0.5774896,0.5803518,0.57371444,0.58087,0.58131415,0.5818076,0.58109206,0.58220243,0.58309066,0.58204204,0.5755527,0.58375686,0.5828316,0.58470684,0.58363354,0.57188857,0.5791058,0.58378154,0.5844724,0.58201736,0.5845588,0.5844724,0.5866314,0.58527434,0.5868782,0.58636004,0.58563215,0.5834238,0.58573085,0.5825108,0.5860886
