,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
train_loss,0.9521926511539736,0.8542257513620198,0.801781707973515,0.7674855927186284,0.7453706135110467,0.7301719950892924,0.7194044634853979,0.7117098316585251,0.7059293364044422,0.7018174869461054,0.6975024032927349,0.6949403354272031,0.6928535095303953,0.6906554780156158,0.6892363689374332,0.6876365809937988,0.6870735224474129,0.6858434539709756,0.6850463348660294,0.6844679315474594,0.6833868909003847,0.6830483977266314,0.6824499102842062,0.6819660991784873,0.6813157689999202,0.6806045383065132,0.6802824130578153
train_acc,0.50699323,0.51113135,0.5127928,0.51461345,0.51685333,0.518837,0.5222686,0.5247297,0.5266435,0.52890277,0.5326216,0.53626287,0.5381223,0.5407154,0.54362684,0.54600644,0.5470895,0.5505483,0.55111504,0.55234563,0.5555288,0.55498534,0.5579356,0.5583121,0.55901474,0.5617476,0.5627841
valid_loss,0.7024679371925443,0.6958130189058673,0.6906631986019411,0.6931382811733652,0.6885096536136568,0.6864220788154641,0.6859553089909818,0.6854950227171673,0.6855070410160861,0.687617202220306,0.6858770264387855,0.6852374293368527,0.6848372581704719,0.6856179131435383,0.6843820231234653,0.6835799836577295,0.6833944585847387,0.6831300133999206,0.6843987701288007,0.6843418856278822,0.6823861010550597,0.6848367079433099,0.6818343581907609,0.686109364796679,0.6819166162955066,0.6818800313081247,0.6819004428397162
valid_acc,0.5276396,0.5257919,0.53926075,0.52739507,0.5446682,0.5463348,0.54789275,0.54820067,0.54996693,0.5394328,0.5464525,0.5520321,0.55296504,0.54477686,0.5506191,0.5536353,0.5552295,0.55795586,0.5488619,0.5482097,0.55765694,0.55584544,0.55928737,0.53989476,0.5590066,0.55883443,0.5605011
