,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
train_loss,0.9860805202902385,0.894270810892299,0.8395671810145288,0.8070576070249438,0.7803664644951995,0.7589641109808709,0.7418687575898635,0.7303798133256956,0.7209377543543833,0.712330045184575,0.7071972332348309,0.7005596498653949,0.6975516138461213,0.6928340953440937,0.6900580903392222,0.6871677443885712,0.6853527493901579,0.6829198470402401,0.6813785556272077,0.679903951125122,0.6787122219112519,0.6768069275279757,0.6763966255536706,0.6752373815654724,0.6740135214887867,0.6731787553294188,0.6725254151026477,0.6712808916913996,0.6703413263813612,0.6698721631858878,0.6688599939785559,0.6680987479703295,0.6676832846615088,0.6665147876994371,0.6662666584283132,0.6651269692224976,0.6654764123914529,0.6639394373391372,0.6631425000278335,0.6632709778805244,0.6621701067475724,0.662438263627047,0.6618075980331098,0.6617389544323925,0.6611096437550295,0.6604007969879808,0.6602028140799874,0.6595819173189119,0.6592980055618415,0.6588840675964961,0.6584271438880016,0.6582194946641248,0.6579389979348742,0.6576341070220663,0.6575525221876866,0.6561012669302175,0.6568340570197203,0.6561833083667241
train_acc,0.5053123,0.51275826,0.51761883,0.5188652,0.52053624,0.5250049,0.52923405,0.5315963,0.53379524,0.53872114,0.5388735,0.54562277,0.5453615,0.54934573,0.5522958,0.5558065,0.558528,0.5607705,0.56369334,0.5676667,0.5679116,0.5718306,0.572315,0.57312053,0.574699,0.5773007,0.5785472,0.579233,0.5824443,0.5842296,0.5859877,0.58639044,0.5866789,0.58906835,0.58931875,0.5925519,0.59000456,0.5933302,0.5949141,0.5955237,0.5967429,0.5959591,0.59726,0.5982289,0.599361,0.5998454,0.60112995,0.6008088,0.60243624,0.6028445,0.60278463,0.60414535,0.6037807,0.6043576,0.60466784,0.606992,0.6059197,0.60760707
valid_loss,0.7049377395290998,0.6934717631836607,0.6869256476657113,0.6840292285383126,0.6820764186481004,0.6813511046534841,0.6800160324055742,0.679101248443929,0.6779751301629307,0.6776943852885108,0.6794193091839439,0.6778590999613687,0.6761048613298294,0.6777837211388696,0.6757810196871681,0.6755760378785505,0.6753788433827087,0.6740162046360794,0.6737999516996539,0.6734002697700954,0.6732377926044304,0.6729052002792707,0.6730854287194757,0.67234974804644,0.6741679442271019,0.674288470129813,0.6715163138604934,0.6708503469556063,0.6703432853736034,0.6710588046127932,0.6699191101166025,0.6692601230533891,0.6688854384458637,0.6701817886006387,0.6684913380181756,0.6685656831414075,0.668094663299641,0.6695984784164555,0.6683001000081218,0.6674456484311118,0.667024333037366,0.668130027754282,0.6668462032165993,0.666950646502311,0.6674862312761878,0.6729658886324733,0.6666860595917018,0.6659789926121009,0.6681678515053474,0.667040810552926,0.6670997229844506,0.6657576316287743,0.6666579709036083,0.6652952373254896,0.6707981377378284,0.6654082974989098,0.6658575105128144,0.665877890435457
valid_acc,0.53253746,0.5431166,0.5496825,0.5528956,0.55712473,0.5584201,0.56193805,0.56296676,0.56673867,0.56737363,0.56352556,0.56540513,0.57159007,0.56780547,0.57073915,0.57203454,0.5694184,0.57508254,0.5755144,0.5752858,0.5767717,0.5760224,0.57359666,0.57682246,0.57467616,0.57376176,0.58060706,0.5817501,0.5824613,0.58059436,0.5823343,0.5841123,0.5831598,0.58168656,0.58488697,0.5851283,0.5848616,0.58202946,0.58205485,0.5861062,0.5871476,0.58255017,0.5869571,0.5885446,0.58524257,0.5758573,0.5868428,0.5892177,0.5849251,0.5855474,0.5853315,0.5876556,0.5864237,0.5886208,0.57543814,0.5894463,0.5878969,0.5879096
