,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
train_loss,0.9701673286820618,0.8747354764658907,0.81933989512547,0.7839892845420993,0.7567049779487901,0.7401207617823794,0.7267366506450791,0.7171208720053858,0.7110493725465106,0.704744158908591,0.6995359022979946,0.6964028723059225,0.6937925312453391,0.691644424793133,0.689679123706743,0.6882403231589238,0.6866026045264925,0.685257224278411,0.6850054835917343,0.6834557034403537,0.6830330547951415,0.6824143617029601,0.6816698390840505,0.6811558237848641,0.680633005218964,0.6804047543890434,0.6795761399466896,0.6790425105231609,0.6787098847530466,0.6784437296176359,0.6777699573878546,0.6774588496103946,0.6775785376959657,0.6769993284056618,0.6766211930404905,0.6762721624077528,0.676012001405129,0.6752557934265895,0.675264865255415
train_acc,0.50904226,0.51139987,0.51552343,0.5164407,0.5207872,0.5222917,0.52500075,0.5270025,0.52766263,0.5314347,0.535434,0.5388632,0.5405863,0.5426781,0.5452114,0.5477361,0.55134106,0.55478305,0.55427724,0.5581522,0.55914664,0.56041116,0.56262296,0.5641061,0.56492907,0.5650791,0.5665022,0.5676896,0.5682168,0.5693141,0.5721089,0.572499,0.5708573,0.57276905,0.573592,0.57456505,0.5761939,0.57624537,0.57678115
valid_loss,0.7072783539647949,0.7022692918659429,0.6911927108895419,0.6926343364380684,0.6909108650534962,0.6857738395554824,0.6854536552623209,0.6856526685003321,0.685908366187732,0.6845652411130525,0.6859023798176521,0.6839061256960076,0.6835220636815748,0.6858754633894996,0.6836946990501572,0.6836315181755794,0.6832669684909419,0.6829036839320737,0.6835216997136744,0.683050188786658,0.6822998487156375,0.6823603305322754,0.6823745591862979,0.6824343411707341,0.6817452770770184,0.6814168802763042,0.6831997154106748,0.6815122922217044,0.6813646446030698,0.6840302767902448,0.682293274040089,0.6814236150664192,0.6809571523743547,0.6810697844934784,0.6805788495553663,0.6816763677801453,0.6806970113911874,0.6816311130959298,0.6806755617497753
valid_acc,0.5268096,0.53780144,0.53901166,0.5304402,0.53488094,0.5505236,0.5504736,0.55006355,0.54778314,0.55499434,0.54714304,0.55491436,0.5580349,0.5508137,0.55491436,0.55834496,0.55569446,0.558695,0.5579749,0.5570647,0.5600252,0.56198555,0.558705,0.5580849,0.56134546,0.56266564,0.5605553,0.5634758,0.56197554,0.5523439,0.558865,0.5625557,0.56488603,0.5640059,0.5633758,0.5621056,0.56332576,0.56185555,0.5656162
