,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
train_loss,0.9863931036761172,0.903559083166278,0.8562840412383225,0.8193181668118892,0.7943805971479037,0.7716951533867535,0.7592195030680979,0.7442150858714979,0.7338615848165289,0.7258697694013236,0.7195621991507216,0.7127536666078262,0.7087987267649992,0.7052992131137594,0.7019413363226658,0.6987479470821891,0.6954790756635802,0.6941021493675285,0.6915769340295921,0.6903222496567732,0.6891182721196241,0.6881536828339635,0.686289940695498,0.6857753330920556,0.6841897063135332,0.6836828314560164,0.6828224139413124
train_acc,0.50413454,0.50907826,0.5114174,0.5136996,0.5148502,0.517891,0.51779616,0.52084965,0.52292955,0.5252434,0.5259704,0.52901125,0.53244406,0.5324883,0.5345113,0.5386585,0.54147804,0.5430522,0.5454229,0.54790115,0.54944366,0.5500822,0.55440634,0.5542357,0.5572512,0.55811733,0.56088
valid_loss,0.7113239110599353,0.699517923929738,0.6951930759255268,0.6922449299207071,0.6895442750056116,0.6892255626395538,0.6885283140042269,0.6857076197658644,0.6858701629404587,0.6860891347762011,0.6840581180268873,0.6837812030346349,0.6839323592321024,0.6834112093053056,0.6833326538722696,0.6832240086443615,0.6828412011262238,0.6822986527661937,0.6829674942667315,0.6827286094574819,0.681981913613519,0.681634167370606,0.681411843213209,0.6818672511581545,0.6818254729866954,0.6819276785636696,0.6843745064589108
valid_acc,0.51786345,0.5270976,0.53049034,0.5323342,0.5431909,0.5417453,0.540226,0.5467902,0.5487816,0.54760146,0.55531627,0.5564226,0.55270535,0.5572929,0.55555224,0.5579124,0.5568061,0.56011033,0.5590335,0.558414,0.5613199,0.56257373,0.56226397,0.5585762,0.5581927,0.55664384,0.5549327
