,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
train_loss,0.9721911030019992,0.8828773504309372,0.8356194558106467,0.800683740492473,0.7764394584206692,0.7568918528129344,0.7431263005124101,0.7310929731275259,0.7212349713927123,0.7140437930252859,0.7092275802010414,0.7048646639501608,0.6982567334614569,0.6963216407442994,0.6933036841994086,0.690333945238981,0.6881319756104352,0.6865093519060632,0.6834330557481358,0.6820692389142683,0.681231708968359,0.6800713700428069,0.6794861791472191,0.6781590966402796
train_acc,0.50617325,0.51253563,0.51541483,0.51862705,0.52122957,0.5241539,0.5256838,0.5308099,0.53237927,0.5342423,0.5355802,0.5376408,0.5462839,0.54357415,0.5458492,0.55059135,0.55362296,0.5549609,0.5597144,0.5621701,0.56212497,0.5645751,0.564242,0.56695175
valid_loss,0.710122008667722,0.6942945646256677,0.6932047314985557,0.6874399206952867,0.6842144239084653,0.6822196495899654,0.6815406862638735,0.6816335491415525,0.6799566369043197,0.6827648010907464,0.6800493284701704,0.6788418929371007,0.6792846639652713,0.6784105522142823,0.6795726248997046,0.6818427077593134,0.679681764005916,0.6766061429715805,0.6764343227344893,0.6757369154928419,0.6762083276406521,0.6770564738166652,0.6762075460688097,0.6763267505438221
valid_acc,0.531397,0.53790426,0.5340842,0.5460581,0.550247,0.5563196,0.55451494,0.5601265,0.5618389,0.55105054,0.560469,0.56447345,0.5605875,0.56525064,0.5628664,0.55297375,0.5598235,0.57033527,0.5699401,0.5717579,0.5709939,0.567951,0.56730556,0.5682935
