,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
train_loss,0.9877506902661211,0.8975297128208874,0.8426251949101768,0.8040427054257255,0.7774371282320037,0.757642323021687,0.7418477354992389,0.7310429469281162,0.7223909882193021,0.7148888037630331,0.7088944074985266,0.7056310174335514,0.7012981245341712,0.69795047117202,0.6959387525118564,0.6932397765932186,0.6923683428162736,0.6902720351900885,0.6896162178344882,0.6880575784084396,0.6873079411966052,0.686077012293401,0.6855359348955704,0.6843741337362235,0.6834679398619283,0.6829979395612066,0.6822961997946845,0.6816414697068256,0.6812997468661005,0.6801896642492294,0.679940314170428,0.6791856547456471,0.6791467592970128,0.6786122882689792,0.6784689271158068,0.6779987030994714,0.6773984422729137,0.6769708183252139,0.6762108341503664,0.6762326727372028
train_acc,0.50493246,0.50799274,0.51189655,0.51398474,0.51449907,0.5165204,0.5185006,0.52004874,0.5218438,0.52576816,0.52795404,0.52726483,0.5316933,0.5343009,0.5350776,0.5380145,0.53952146,0.5437596,0.54583746,0.5466604,0.5487023,0.5501939,0.55097055,0.55428797,0.55612415,0.5576826,0.5580889,0.56097436,0.5604703,0.5633197,0.5653873,0.56603026,0.56630284,0.56801045,0.5680516,0.56974375,0.5699443,0.57226396,0.5732515,0.57312804
valid_loss,0.7143862921497531,0.7028275253568841,0.6960686172757012,0.6932529015175749,0.6982177102445306,0.689616188681269,0.6889520786849095,0.6881665448023927,0.6880974252760229,0.6889078355060406,0.6871293091717906,0.6873424431080694,0.6873448145826474,0.68947095866737,0.6860656542698815,0.6859398019973908,0.6857778751535102,0.6889215510894616,0.6866053118337904,0.6876422597832461,0.6853429261390519,0.6878391040446471,0.6861351267960081,0.6852297657259375,0.6866441725085117,0.6851986131865977,0.6860330512344935,0.6847387043555316,0.6846495847934019,0.685404946157513,0.6843473734272638,0.6879962077206732,0.6840872578618851,0.6840888899558878,0.6839585025872528,0.6838021260283785,0.6844479832349827,0.6841445432446239,0.6857378382488005,0.6845520173505028
valid_acc,0.5178696,0.52148193,0.52795047,0.533735,0.52978665,0.5372633,0.5399035,0.5430598,0.54125965,0.5396995,0.545304,0.54248375,0.545256,0.53981954,0.5465281,0.5488323,0.5476562,0.5431438,0.5480042,0.54254377,0.54834026,0.54365987,0.5481483,0.5519646,0.55030847,0.55021244,0.54712814,0.55135256,0.55038047,0.54848427,0.55302066,0.5459881,0.5553009,0.55251664,0.5545568,0.5529247,0.55053645,0.5518566,0.54934835,0.5528887
