,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
train_loss,1.0269761221031857,0.922565386019599,0.8622992219682076,0.816186892445555,0.7802794987973872,0.7559477907627022,0.7356478188346165,0.7161133031039838,0.7014787983077859,0.6867165008316869,0.6769955531337984,0.6681957091875407,0.6577869705599098,0.6514818839759655,0.6436986455167683,0.6362819388721956,0.6324212552521208,0.6245779879816588,0.619765398309811,0.61486607322689,0.6073710196345647,0.6024965493868334,0.5968258491779754,0.5925111772155088,0.586787671703391,0.5823002501708587,0.5765370766200428,0.5713025220163878,0.5672204836743953,0.5629466948344897,0.5577712567089266,0.5531763765692215,0.5489270678654168,0.5445088667688209,0.5394596296404184,0.5368044019045088,0.5317708522955177,0.527408629238926,0.5229764855801209,0.5186138411319741,0.5139469987194926,0.5097991760753254,0.5073836092558622,0.5033395272132756,0.4987236248883954,0.49528770490665647,0.49074626593125314,0.4876322053826642,0.4838774424095452,0.4786051627969093,0.47510947688322697,0.4718061703864605,0.46884592100882994,0.466035930738635,0.46119527161619245,0.4567214756086355,0.4546777237391007,0.45069240071605526,0.4472147892297656,0.4437914388625193,0.4411567467653807,0.43750897748575845,0.4333462534825239,0.4317195581475514,0.4278335315833866,0.4241198776285936
train_acc,0.51516724,0.53036267,0.53953284,0.5472433,0.5551341,0.5606971,0.56646866,0.57525563,0.5834564,0.5913585,0.6005456,0.605483,0.61476594,0.6206671,0.62877774,0.633856,0.6399432,0.6485554,0.6525572,0.65739876,0.6654417,0.6701029,0.67541796,0.6798481,0.6846502,0.6896157,0.694942,0.69967085,0.703667,0.7062991,0.71212703,0.71468025,0.7176393,0.72212017,0.7266292,0.72824115,0.7327671,0.7366899,0.7397673,0.74403965,0.74720156,0.75071865,0.7526124,0.75632674,0.7587842,0.7604018,0.76377225,0.767588,0.7698087,0.7740134,0.77630734,0.7782293,0.78019637,0.7829074,0.7855058,0.78898895,0.7903022,0.7929456,0.79624283,0.7974716,0.79941607,0.8028429,0.8058245,0.8058527,0.80936974,0.8109141
valid_loss,0.7169534820456656,0.6943563009732563,0.6796007782002138,0.7035126229831172,0.6897560716562706,0.6651100627865356,0.6625101008270737,0.6592407412890705,0.6567746538294275,0.6537602552688713,0.6548912117496847,0.6592518347985095,0.6480715401626849,0.6467849786069185,0.6466887132740023,0.6462072108165592,0.6400696236768869,0.6372185969466228,0.6459713341523867,0.6609556468922334,0.6349349684509455,0.629898993137863,0.6289579780592673,0.6351082065313699,0.6276076570290023,0.6252394266985666,0.6220679186019394,0.6197599336642508,0.6350638405127034,0.62469224170042,0.6186359953367966,0.6150161382707956,0.625812606437895,0.6216506459099738,0.6244390343669062,0.6115321624664377,0.6302453038248422,0.6094792431055357,0.6129479424819699,0.6082632644093894,0.6094861891686143,0.6138193627726872,0.6126470028901013,0.6060355991425332,0.61047544634641,0.6238089085797928,0.6066366180527885,0.6046921767028084,0.6307964904520468,0.6380730283724716,0.6021690384737555,0.608382207391489,0.6028628201660458,0.5992697288739242,0.6055842798914894,0.6931911938137595,0.6648417813366104,0.5974313351221214,0.6311791329190828,0.5975715681013365,0.6112203533556194,0.597067893829146,0.5989126279088266,0.6596944650158475,0.6146601332290962,0.6679575155905363
valid_acc,0.5526053,0.5665983,0.5760541,0.5558273,0.5646913,0.5937557,0.5947947,0.60223836,0.60623634,0.60828793,0.60590756,0.6063942,0.6184671,0.61841446,0.6229517,0.616113,0.629238,0.6298693,0.61599463,0.60947156,0.6324075,0.6396407,0.64040345,0.63084245,0.6413635,0.6433757,0.6490176,0.6510166,0.6388122,0.6494647,0.65237117,0.65561956,0.64680815,0.6511744,0.6478603,0.6617875,0.64587444,0.66326046,0.661222,0.66673243,0.66469395,0.66105103,0.6625766,0.66742945,0.6624188,0.6529235,0.6679818,0.6699545,0.6514243,0.64772874,0.673479,0.6681002,0.67626715,0.6757148,0.6721902,0.6188748,0.6361819,0.6795155,0.6568163,0.6806465,0.6707567,0.68176436,0.68046236,0.6450196,0.66966516,0.639667
