,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
train_loss,1.020628756735429,0.9201188745805063,0.8565916652558389,0.8117669087750718,0.7811175678018815,0.7544927103436428,0.7344516748771655,0.7182205806169853,0.7065237145212458,0.695517511769937,0.6877237165779494,0.6809035157200993,0.6738632954738502,0.6690210707417554,0.6645769718493326,0.6591819916396235,0.6561851202961485,0.6532433175085027,0.6465517174899,0.6428307229161876
train_acc,0.51444316,0.52724963,0.534679,0.54028696,0.5451663,0.55105644,0.557942,0.5640835,0.5682292,0.5743399,0.5796811,0.5864178,0.591995,0.59485793,0.60127145,0.6062842,0.61107635,0.6146063,0.6227643,0.62680733
valid_loss,0.7477525912129807,0.6985473346399088,0.6955552045419575,0.6909644160230161,0.6793065052938422,0.6793164920438681,0.6963829345393721,0.6846668671679671,0.6747705626970106,0.6715526893954356,0.6730905874009819,0.6696496721828511,0.6691332641496183,0.6700375886002258,0.6734117639973879,0.6684847406908293,0.6690287747726203,0.6750175084166365,0.6701031336666766,0.670802478563082
valid_acc,0.5307674,0.5561715,0.56348616,0.56772417,0.5725368,0.574584,0.5484856,0.57125586,0.57961214,0.58103675,0.58368254,0.58498746,0.5866156,0.58697474,0.58624446,0.58710647,0.5856698,0.57569736,0.5900156,0.5838621
