,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
train_loss,0.9799044911144993,0.8714001064467872,0.8066517779962614,0.763173334349924,0.7325939721729903,0.713335737485659,0.695903810574742,0.6840328777371805,0.6750033570825046,0.666721494584716,0.6602151362940838,0.6553036426699831,0.6503767771799526,0.6457540377204111,0.6411180703051792,0.6366534946127788,0.6328429324066535,0.6271550315160939,0.6232548728574211,0.6182182538157344,0.6136326191228592,0.6098718684416369,0.6045881788636859,0.5999897096793392,0.5956175607705074,0.5898732397126861,0.5864849373527744,0.5826911696324567,0.5765177318397221,0.5735002519327939,0.567740377023824,0.5637891406839641,0.5607004579371451,0.554433938327428,0.5512497550404122,0.5464072367994914,0.541807003808463,0.5382196463022503,0.5336015753406534,0.5311185380696634,0.5262279472710981,0.5214494309009315,0.5191472572342827,0.5140023090727075,0.5103335322815115,0.5056297825941695,0.5028713553599218,0.4991469000424317,0.49525067049128635,0.49076922832790076,0.48879353996888064,0.484465375328737,0.4808681488682816,0.47730225831773876,0.4743937920305817,0.47066243091862825,0.4670445487484553,0.46447194845614853,0.4615947992023069,0.458304770569308
train_acc,0.5353388,0.5468243,0.5541078,0.5633081,0.57035947,0.5749937,0.5833297,0.5899048,0.59556746,0.602883,0.6088578,0.6138282,0.6193388,0.62386495,0.62891936,0.63332945,0.63871604,0.6442547,0.6489089,0.65492374,0.65866554,0.66355586,0.66970676,0.6742249,0.67863905,0.6840776,0.68708307,0.6919013,0.6968557,0.6993689,0.7048315,0.7089575,0.7119589,0.7172054,0.720575,0.7243808,0.7292671,0.73057175,0.73583025,0.73753506,0.7417531,0.74561894,0.7476719,0.7511576,0.7539709,0.7587732,0.760522,0.7638356,0.7661647,0.76991045,0.77217954,0.7749609,0.7767257,0.7798032,0.78180814,0.7844134,0.78755087,0.7893397,0.7913567,0.7943381
valid_loss,0.7100557930306349,0.677146570405332,0.6714196764268385,0.6643525541686378,0.6638580654310242,0.6608854364119021,0.6591666072995804,0.6585775122000415,0.6594665451169489,0.6543936339604653,0.658330132513725,0.6587834752505515,0.6586362928672198,0.649887775344719,0.654482963634664,0.6480554438890277,0.6468469714308711,0.6458263499575403,0.6451917382226465,0.6434618079156847,0.6430894417857952,0.6421725868746875,0.6505641422206899,0.6468108122477665,0.6400361869907839,0.64117604971965,0.6387113133006928,0.6476832574407636,0.6359701853401649,0.6348698696060229,0.6363688877044009,0.6360897828109966,0.6332646719343653,0.631699338338135,0.6335863819359903,0.6334680901632502,0.636131199631584,0.629392751057349,0.6346504653571993,0.6290809297525357,0.6328101244388024,0.6270365131425291,0.6264963413231464,0.6403876465960237,0.6333889615028925,0.6263187303743277,0.6265717026185368,0.6438877872611553,0.6245608185359989,0.6229673883138267,0.654415377239867,0.6574947543419082,0.6236579345928585,0.6203490784691351,0.6213303972893285,0.6201860693364352,0.6211263529653915,0.6302071723639623,0.6272148169435127,0.6278004190020431
valid_acc,0.5613252,0.587508,0.58602333,0.596799,0.5937736,0.59813434,0.6009543,0.6079949,0.5993015,0.60983443,0.5999178,0.59902143,0.6019068,0.61644554,0.6156238,0.62036735,0.6223936,0.6230192,0.6238409,0.6265395,0.6264555,0.62830436,0.6126077,0.62827635,0.62949026,0.6327398,0.63555974,0.629649,0.6375487,0.63950956,0.64036864,0.6417226,0.6405461,0.6433474,0.6379502,0.643973,0.6436088,0.6449348,0.6380996,0.64961296,0.64065814,0.65196604,0.6488473,0.63318795,0.6513498,0.65191,0.6552996,0.6466062,0.6534134,0.65736324,0.6419187,0.6431793,0.6575406,0.6603046,0.6591561,0.66019255,0.66110766,0.6496316,0.65280646,0.65353477
