,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
train_loss,1.0298837995258512,0.9412415679259423,0.8878845439763828,0.8432908530596697,0.8148314575998387,0.7863458551902661,0.7623622461684435,0.7454806261507135,0.7266368894429897,0.714107372661616,0.7071252630838977,0.6938908692236113,0.6857833490597084,0.6773566117744902,0.6689234865916304,0.6631743732682179,0.6528749296647234,0.649457949849103,0.6425696246155449,0.6373579305987065,0.6316579380648906,0.624847928629611,0.621924775518089,0.6174251875376652,0.6114766444206688,0.6065316262851743,0.6004001123205186,0.5981263836966597,0.5924937273726185,0.5867485591974276,0.5828004015258482,0.5767604584899162,0.5718807400146938,0.56922248102226,0.5636396195726902,0.5600447610051542,0.5549072148875109,0.5508072312610472,0.5461022225398925,0.5420146793481656,0.5372927588861817,0.5308523748867707,0.5285641247284133,0.5243345348772444,0.518542493933852,0.5161500805408826,0.512527218088982,0.5081871255930259,0.5033079668061335,0.5003445958850885,0.4956205941663231,0.49218693118695195,0.488235652216639,0.48231036490810725,0.4820934388751447,0.47527144449366077
train_acc,0.51517665,0.5269876,0.5370156,0.54272825,0.54560274,0.5529236,0.5601572,0.5649747,0.57250667,0.5766692,0.5809191,0.58905506,0.5931594,0.6013026,0.60756105,0.6120802,0.6218826,0.62545574,0.63108104,0.63743407,0.6419896,0.65049666,0.6530364,0.6577812,0.6627515,0.66839135,0.6740967,0.67593056,0.6822472,0.6868828,0.6926464,0.6963577,0.70025104,0.7020558,0.70773935,0.7113125,0.7158607,0.7190772,0.72259945,0.72818106,0.7311356,0.7359604,0.7376269,0.7413019,0.745006,0.7474075,0.7505658,0.75318563,0.7572754,0.75846887,0.7625441,0.7654259,0.7681767,0.77383107,0.77351815,0.7775643
valid_loss,0.7381999594410279,0.7137478911955418,0.6945034715723376,0.6870931950860423,0.6848165797395401,0.6774409852905896,0.700196601646661,0.673708184178382,0.674900488984985,0.6673594053625997,0.6659402112011238,0.6685295504510627,0.6651049512938588,0.6650761857702452,0.6642170151196177,0.6598640274680088,0.6602215792208831,0.6569533272480844,0.6586922801559283,0.6545664809400437,0.6550218107965797,0.6539538187925028,0.6514553936541545,0.651821966583628,0.6523809510336955,0.6487967686688519,0.6500919535861115,0.6582376821224335,0.6468953023231244,0.6467991026343175,0.6459583119371393,0.6617038572662246,0.6483916224497456,0.6552528726602802,0.6446204046040949,0.646561131951335,0.650453329041772,0.642583333853682,0.6446616638717423,0.6450016642241074,0.6510895227028923,0.6401912729493964,0.6431243492598209,0.6389086429637143,0.6375965457686994,0.6400273854722838,0.6426162932628487,0.6373949560882171,0.6438945905435546,0.6393832002293266,0.6519455326282998,0.6361152043045928,0.6411896453812923,0.7041401453022075,0.639943900607578,0.6473095842543172
valid_acc,0.5358022,0.55515933,0.5622739,0.5675377,0.57487303,0.57716537,0.550354,0.5877439,0.58691186,0.5905625,0.5947396,0.59448487,0.59957886,0.6003939,0.5966244,0.6034333,0.6086971,0.60930836,0.6055728,0.6121101,0.6146231,0.6140288,0.6184945,0.6169833,0.61637205,0.62051517,0.6207019,0.61531925,0.62414885,0.6256261,0.6255752,0.6068293,0.62567705,0.61613435,0.62807125,0.62737507,0.62696755,0.6339293,0.63049936,0.6317729,0.6256091,0.6389214,0.634184,0.63961756,0.6417571,0.640144,0.64011,0.6423513,0.63946474,0.64177406,0.62941265,0.64535683,0.6423513,0.595249,0.6452719,0.6415533
