,0,1,2,3,4,5,6,7,8,9,10,11,12
train_loss,0.9405834460584089,0.8363303276000132,0.7861214394593949,0.7572364421455319,0.7378038725630989,0.7256736787248312,0.7171322542506835,0.7100611815928564,0.7055747811950155,0.701917134304567,0.6992610949584122,0.6968909460933103,0.695038002348244
train_acc,0.5042288,0.5074117,0.5063608,0.50796986,0.5102477,0.51249534,0.51372224,0.5150849,0.5180265,0.5185997,0.52105856,0.5238241,0.52603656
valid_loss,0.7049317960334536,0.6955385176464566,0.6958499379177713,0.6926644380687437,0.695924090918399,0.6911121251682907,0.691125522182161,0.690589999713973,0.6904433679464321,0.6905501992187335,0.6908418759074246,0.6905532881424533,0.6913613252731969
valid_acc,0.51703584,0.5169303,0.51536983,0.51972264,0.50946826,0.52712595,0.5283462,0.5280998,0.5275953,0.5297189,0.5295312,0.5283931,0.5259175
