,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
train_loss,0.9268861893141385,0.8135144120117315,0.7613493165857879,0.7358756247951027,0.7194088021355947,0.7099140668790157,0.7025792514793927,0.6973356980016711,0.6937449367738483,0.6910774573614746,0.6895495933831071,0.6879725880910174,0.6863849584242865,0.6856726746693417,0.6846244030082569,0.6836395652788493,0.6833518096240012,0.6827089411136036,0.6823812945310312,0.68162456684769,0.6812774640631514,0.6809290683514576,0.6805648944135009,0.680394865927657
train_acc,0.5079563,0.51149994,0.5179353,0.5183817,0.52304333,0.5236675,0.5280091,0.5334687,0.5370834,0.5410932,0.5422112,0.54682934,0.55050725,0.550203,0.55273926,0.55706906,0.55695444,0.5583095,0.5594986,0.56105906,0.5624457,0.5631765,0.56379676,0.56449205
valid_loss,0.6956157116113466,0.6919470483934167,0.6892587974588708,0.6866737408469921,0.6865161193532912,0.6850087563959416,0.6847070633761816,0.6847161676095913,0.6845888307718586,0.6852440396133734,0.6835544393604673,0.684027606930469,0.6875177410390704,0.682942260646333,0.6831899714942853,0.6829842699379959,0.6845649955553671,0.681891574303252,0.6861195114699599,0.6814273295946147,0.6817952806772086,0.6850410215253753,0.6819852571287174,0.6815597932877984
valid_acc,0.5315248,0.53427166,0.54669726,0.5480799,0.5465959,0.55462456,0.5537396,0.5537949,0.55453235,0.55240303,0.5599063,0.5557768,0.54770195,0.5619803,0.5600815,0.5581365,0.5479416,0.5638423,0.5436369,0.5646627,0.5633538,0.54336965,0.56205404,0.5660177
