,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
train_loss,0.9136158496777794,0.8085574185131377,0.7585588552295648,0.7345003200100639,0.7207320831260189,0.710669660743453,0.7043656170283533,0.6997530124033507,0.6968284595382274,0.6937192956560708,0.6923140397636383,0.6903603558497088,0.6892728269857461,0.6885506812300917,0.6877208316709034,0.687012646795409,0.6864708684858819,0.6858482039792092,0.685442907614546,0.6850183136564328,0.6846721823698885
train_acc,0.50331944,0.50472414,0.50873804,0.51197904,0.51352495,0.51658547,0.518151,0.5223886,0.5246015,0.5281839,0.52830553,0.5326647,0.5341165,0.5350739,0.53695333,0.53850317,0.5396214,0.5415519,0.5427172,0.5436903,0.5448596
valid_loss,0.6998842962973766,0.6927168784934494,0.6904125696777115,0.6912056302737913,0.6888871000041571,0.6885523098231139,0.687689581924746,0.687559361878137,0.687181796418423,0.690023272331393,0.6872932743043069,0.6869723454827718,0.6862929784776212,0.6913143521842645,0.685940858403814,0.6857765233690878,0.6854126059695121,0.6854189742762669,0.6855139633547266,0.6855005146788586,0.6877056253682376
valid_acc,0.5170469,0.5185118,0.52548796,0.5206174,0.52737397,0.530386,0.5337734,0.53275716,0.53569597,0.5227506,0.53231776,0.53490865,0.5384883,0.5251309,0.5386348,0.53764606,0.5398799,0.54064894,0.5386165,0.54122573,0.53690445
