,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
train_loss,0.9529356035640454,0.8535883878268762,0.8039867896381867,0.7730704561618044,0.7527338551244046,0.7375584252217551,0.7256622133286654,0.7178324640277381,0.7118548091714092,0.7059499802316171,0.7020892452679066,0.6996431824235306,0.6959049965633823,0.694307371669732,0.6928796486125659,0.6908874314878767,0.6892296887702805,0.6885791535664276,0.6870395923214081,0.6872603052527478,0.6859500305373696,0.6848591937901384,0.6845393342172603,0.6838452458870884,0.6833883416672611,0.6831624395501719,0.6823941860818908,0.6822912400149463,0.6821575102251871,0.6817739229558141
train_acc,0.50644094,0.5088729,0.51247025,0.5142056,0.5141929,0.51483256,0.5185059,0.5207985,0.52107716,0.5258968,0.52621347,0.52894944,0.53439605,0.5356627,0.5378097,0.540058,0.54487133,0.54432034,0.54729694,0.5465496,0.5493806,0.5519139,0.55334526,0.5537189,0.5545802,0.5553972,0.5570502,0.5572022,0.5594569,0.55915284
valid_loss,0.7091655374242721,0.6971266455095064,0.6958596046238331,0.6926347663241544,0.6900295720823374,0.6900275831210555,0.6888031034697206,0.6894181737858206,0.6886859595784413,0.6883533453138043,0.6894667548091827,0.6874374690957096,0.6876957681430255,0.6880617580157325,0.6890175271724799,0.6868396451664549,0.6864399817399653,0.6864633057447591,0.686483914233459,0.6860807246483287,0.6866126207070811,0.6857764385538226,0.68621700012439,0.6871088411583582,0.6875307368143493,0.6852206710471137,0.6860546715699607,0.6854861658169457,0.687561804252589,0.6874941183330918
valid_acc,0.51570857,0.5253288,0.52587557,0.52735335,0.5326733,0.53109205,0.53666323,0.5353628,0.5357174,0.5395449,0.536944,0.54349047,0.53986996,0.5387912,0.5394414,0.54390424,0.54773164,0.54635733,0.54487956,0.5473622,0.5461652,0.5474952,0.5450421,0.54588443,0.5397222,0.5485592,0.5459731,0.54870695,0.5384513,0.5455298
