,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
train_loss,0.9334865049198993,0.8373945099589862,0.7894706449532864,0.7613544548088994,0.7418182495041612,0.7295719804560471,0.7205808019474363,0.7128235855124051,0.7070026948612995,0.7013074068398792,0.6994135965992222,0.6953217434105621,0.6918126636942062,0.6904073820077054,0.6883090755269105,0.6869895686970942,0.6852083360072723,0.6842674911198955,0.6833031740991751,0.6825701271837202,0.6815689589193782,0.6803779898318816,0.6801297655064681,0.6794321079736647,0.6787271074756651,0.6779636003633718,0.6774467024812789,0.6774125198469042,0.67700024119621,0.6767020648995032,0.6760637021800974,0.6756438692608863,0.6752149250216682,0.6753189468281798,0.674946083431093,0.6742786243580695
train_acc,0.50684506,0.5106555,0.513783,0.5149992,0.517869,0.51996595,0.5224583,0.52540606,0.5282759,0.53344035,0.53393763,0.5393717,0.54308635,0.54558474,0.550198,0.5512225,0.55553025,0.5565548,0.5597122,0.55951446,0.5634567,0.56612885,0.56668,0.5678004,0.568759,0.57189846,0.57175463,0.5712814,0.571527,0.5739355,0.57425904,0.5760205,0.5760025,0.5761463,0.57731456,0.5795493
valid_loss,0.7025160115576383,0.6958266868011436,0.689392184947209,0.6885789708122754,0.6862023754498368,0.6855431939146952,0.6874837574422457,0.6866534587444804,0.683902690766177,0.6839628237260992,0.683969535798373,0.6871352555710705,0.6823612955775993,0.6826351956936006,0.6820185367593081,0.6827344437023335,0.6822841575590909,0.6814171513667129,0.6810563059029664,0.6805860896540024,0.6831015346284671,0.6811915681282927,0.6814326986591543,0.6799811250338602,0.6796896223896391,0.6820220358926711,0.6799714372622102,0.6795359418291292,0.6836208653430348,0.6796316583636902,0.6789609792314738,0.6789500242238969,0.6790363460547131,0.6796256171400976,0.678962070403181,0.6793486555777897
valid_acc,0.52898663,0.53636783,0.5394573,0.53881425,0.5471181,0.5518572,0.5463353,0.5481247,0.5586093,0.55721134,0.55809206,0.5438469,0.560874,0.5596438,0.56417316,0.560888,0.56283116,0.5648582,0.5657808,0.56771004,0.55777055,0.56495607,0.5647044,0.5673885,0.5690241,0.56276125,0.5684929,0.56944346,0.55571556,0.56891227,0.571848,0.57151246,0.57064575,0.5687026,0.5696951,0.56927574
