,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
train_loss,0.9210295879192393,0.8072851495949362,0.762058317008966,0.73595662354431,0.7199722730658067,0.7115096736428217,0.7050793006306691,0.6999484953491207,0.6968987260406353,0.694922564571612,0.6929965035757394,0.6914126048404519,0.6897589512019222,0.6890079342280578,0.6875652859558353,0.6870670143617189,0.6863413346483704,0.6856672800627936,0.6852759301605914,0.6850336694270183,0.684836423881744,0.6841158227325423,0.6837803961941642,0.6832713428158402,0.6833717956788952,0.6831596984265715
train_acc,0.5056691,0.50759333,0.50866276,0.5111802,0.51447827,0.5160278,0.5187716,0.5235372,0.5249579,0.52630836,0.52975476,0.53292793,0.5367178,0.5387395,0.54146385,0.5429899,0.5457455,0.5476892,0.5481927,0.5502223,0.5489069,0.5525211,0.5535398,0.5561314,0.553169,0.55586994
valid_loss,0.7007777796575028,0.6935391660363268,0.6911656871779326,0.6901609879776373,0.6922011896526166,0.6895022818654739,0.6891092748108048,0.6885586651153977,0.6881224512679346,0.6883205024191094,0.6885144681244632,0.6882447811745266,0.6878350189586442,0.6869268819747426,0.6890873903204664,0.6861084298224219,0.6858503600264675,0.6866694986508098,0.6858574824175555,0.685339542267606,0.6851697714937487,0.6846086896826707,0.6847717846114639,0.6848405733123069,0.6856437726498714,0.6846808783892188
valid_acc,0.5135832,0.51942986,0.52809983,0.5297664,0.5291562,0.531433,0.53266245,0.5364965,0.5382724,0.53819954,0.53901917,0.539256,0.53914666,0.5434179,0.537899,0.54543054,0.54735214,0.5425345,0.5465234,0.54797137,0.5482355,0.5491007,0.549811,0.5494923,0.5460589,0.55080366
