,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
train_loss,0.9582462282686994,0.8679822450732396,0.817782827523282,0.7851493204829951,0.7598051381676083,0.7432360267225332,0.7309114328432889,0.721852624762525,0.7161954621911393,0.7100417229317771,0.7073319866893704,0.7028783243700395,0.6995986324322183,0.6976179147414131,0.6954406439263375,0.6936162352880474,0.6911408469115278,0.6901052132435139,0.6886962857200208,0.6881838657348148,0.6868121434652164,0.6858556704866999,0.685341470442477,0.6837307114872695,0.6833181881030049,0.6830665556263507,0.6814263403017736,0.6817010852853079,0.6807094261545134,0.6803865777021919,0.6799441703123457,0.6791361788504814
train_acc,0.5054039,0.50782204,0.5088725,0.51089585,0.5138498,0.5152669,0.51738894,0.52075183,0.52087873,0.52472806,0.5234308,0.5277666,0.53035396,0.5314608,0.5332798,0.53571904,0.53973055,0.54241663,0.54477835,0.5452719,0.5493116,0.55053824,0.5521598,0.55605143,0.556129,0.5557835,0.561353,0.56119794,0.56232595,0.56432813,0.5659215,0.5649415
valid_loss,0.7109299332584404,0.697862695589505,0.6939011398769104,0.6931922327054161,0.6907506771677977,0.6904355564774121,0.6892858216676692,0.6891984877579148,0.6895902108501744,0.6894655621129638,0.6878760929495232,0.6885611549843665,0.6878097106053008,0.6871766131451843,0.6892409461972682,0.6889951273785951,0.6873973780445005,0.686183453831807,0.6882918799392752,0.686606613402638,0.6866113478239572,0.6858538438563532,0.6858997664049836,0.6858863576620872,0.6853853527132533,0.685873699043905,0.6862170654931116,0.6843828482728349,0.687712991859856,0.6848837779802541,0.6844720408776107,0.6854998319260126
valid_acc,0.5155862,0.5223635,0.5257193,0.5266405,0.53396064,0.531526,0.53774405,0.5360826,0.5336974,0.5365926,0.54100114,0.53618133,0.54262966,0.54335344,0.5375796,0.5380895,0.5426132,0.5479265,0.53978384,0.54582095,0.5464625,0.54685724,0.54715335,0.5483871,0.5491109,0.5476962,0.5458867,0.55203897,0.54208684,0.55253243,0.5516935,0.5470053
